UniqueCount	AmbigCount
316	0
0	177
20	110
0	110
3	108
4	17
0	77
28	77
1	2138
35	2138
1494	2
126	3419
1	3735
23	3237
54	208
0	208
0	1414
3	1180
3	1263
5011	1
29	597
1402	599
13	25
0	25
507	0
9	0
0	3415
0	3259
4	2917
0	5
0	5
0	5
2	199
54	199
396	0
121	1
1	24
0	24
45	0
114	3
68	853
4	853
0	849
0	804
54	0
620	0
677	0
120	0
378	1
0	0
207	0
2654	0
0	0
1	0
0	8430
0	8809
0	8558
0	0
2	131
0	131
569	2
1	2
0	2
0	1
277	0
66	0
10	0
0	0
0	0
21	329
0	329
0	0
0	0
53	1656
0	1656
829	1
662	0
0	0
0	2
0	2
0	0
39148	29
9	30
0	30
30	712
1	712
0	507
1145	1
1358	0
0	152
3	143
1	133
0	46
0	0
747	1901
11	1901
5579	5
41	75
1	75
0	67
2	21
0	21
84	1037
0	1037
1	0
209	0
1420	0
730	1708
0	1705
531	0
21	91
0	91
489	1266
0	1266
1	16
0	16
7	3
0	3
51	0
0	49
3	48
1	48
1	0
0	32
0	27
0	25
0	19
597	0
29	0
853	0
39	0
654	0
3	104
0	118
0	97
0	31
0	31
0	99
0	92
0	89
227	0
198	0
6724	5
429	587
0	585
7	0
820	1
493	0
25	0
0	167
0	118
0	137
0	88
0	86
0	78
0	87
0	71
571	0
0	1248
0	629
0	1033
3	210
0	261
0	223
0	181
0	229
317	0
537	0
0	474
0	536
0	463
0	467
3157	7
817	0
0	0
487	0
311	0
0	333
0	357
0	301
1	288
0	349
0	287
83	352
0	352
4	269
20	0
0	0
134	0
203	0
19	26
1	26
0	0
1	0
76	4880
14	4870
0	4952
262	752
2	751
36	732
132	628
0	628
493	0
502	714
15	714
0	656
774	0
1705	2
25	329
0	320
0	301
0	167
2650	0
75	38
21	38
394	0
34	0
2	14
0	14
2	1655
0	1870
16	1813
1	1312
2	1095
0	0
287	1
1	0
1	0
401	0
1616	2589
0	2589
2066	2
214	0
222	1
1685	2
34	345
0	345
0	0
1163	0
527	0
9	130
0	130
2	0
0	168
0	168
0	153
458	0
15	0
59	0
98	172
0	172
16	0
465	1
170	0
0	0
0	0
0	0
0	0
3	0
539	0
7	27
0	27
1189	1
1	0
6724	6
0	0
482	0
3	6
0	6
0	0
0	0
6463	8
3	0
0	0
3	4
0	4
0	0
0	319
0	142
1	303
9	0
0	10
4	10
284	1
0	10
0	10
570	0
1	37
0	37
0	43
0	43
0	42
0	42
0	26
70	0
0	383
48	383
5	0
12	0
0	0
144	1
1399	2
205	0
111	216
0	216
10	0
15889	8
0	0
12	0
92	0
4	0
262	0
1155	1
1	0
426	2149
5	2149
7	2148
4	394
0	504
6	483
50	473
2	329
189	675
1	675
1	478
1007	1
5	565
29	503
0	541
7	450
0	421
12	2581
287	2581
209	0
495	1208
0	1208
1034	23
3190	24
0	5
0	5
0	5
12	165
0	165
3	140
0	90
6	146
19	159
0	142
1	155
2	138
0	0
42	0
7	0
0	1002
0	932
2	942
0	797
623	1
0	6
0	6
0	6
7	0
30	157
1	157
7	635
1	916
13	721
0	0
43	109
1	109
0	1973
0	2023
0	1947
0	1997
21	0
1805	6
41	575
8	575
148	0
0	0
0	0
334	1
7	7
1	7
5903	3
2147	1
305	0
0	1533
0	1423
0	1021
0	996
1	0
3	0
8	69
5	69
0	51
417	0
1	0
13	149
49	149
2642	5
316	4
0	0
0	752
5	532
0	499
0	493
176	0
33	0
793	0
101	550
1	550
0	520
38	0
865	0
4	0
0	0
534	0
186	0
1714	1
380	0
624	1
222	435
0	435
1062	3
0	0
0	0
56	330
7	330
1	9
0	9
18	125
0	125
434	0
0	3
0	3
3	41
1	41
0	35
62	0
3445	3
0	0
14	2
54	0
130	314
0	314
1550	2
101	0
0	122
0	96
0	81
0	105
0	92
0	84
0	71
434	0
540	0
5057	0
241	494
7	494
5	29
3	29
0	27
746	2949
33	2948
51	0
3	0
0	0
5115	3
28	145
0	145
11	0
0	0
0	0
0	0
155	0
175	1474
0	1474
358	0
241	1
0	106
0	138
4	134
0	118
0	111
0	324
1	324
2	161
17	1
5	0
0	0
63	0
1	428
21	428
0	45
4	45
2	55
0	76
27	76
408	1078
0	1078
251	0
0	0
0	0
1104	2
90	298
0	298
0	1862
245	1862
11	38
0	38
755	0
23	2
280	0
0	513
1	405
3	437
0	403
0	341
543	0
0	21
1	17
0	15
0	21
0	0
3	0
113	0
205	0
0	107
14	107
119	0
687	0
13	45
0	45
104	0
10	2585
0	2875
4	2194
0	2095
39	0
0	0
97	0
295	0
0	1836
0	1793
0	1942
59	149
0	149
40	2151
13	2151
2	0
19	184
3	184
3715	2
37	0
715	0
94	618
1	618
0	530
2396	1
211	0
48	214
7	214
283	603
0	603
838	2
348	0
4	1941
4242	1942
62	457
0	457
59	169
0	169
0	3600
6	3770
1	3700
23	3541
19	3491
0	3003
102	0
7	0
255	0
724	0
37	0
0	0
0	0
0	0
351	1
15246	13
19677	11
3025	2
6190	0
1426	1
0	0
0	0
0	0
0	0
1	0
2917	4
12	18
1	18
0	0
0	0
0	0
1	1809
122	1809
398	1
2076	0
2	0
365	353
5	353
128	0
3	0
1218	2463
5	2463
0	0
52	238
2	238
15	0
12	0
1652	2
0	0
288	0
41	0
788	2
0	0
10	42
0	42
1	0
0	0
721	0
1889	0
15	45
0	45
493	1
44	114
0	114
660	882
0	882
28	0
147	0
0	0
2045	0
768	0
3135	3
2607	0
5676	174
0	413
15	319
0	426
67	1
414	1723
0	1723
2074	2
346	783
0	783
7	0
0	0
0	0
300	1
686	0
100	0
5	38
0	32
0	23
0	1357
153	928
0	453
1	398
4	398
462	1
35	490
0	490
239	432
16	432
169	0
161	260
4	260
0	781
0	1007
0	516
0	742
6	94
45	92
1	68
2	0
3180	3
9	0
56	184
1	184
0	0
0	1
0	1
301	0
252	0
36	0
320	0
0	0
0	0
18	228
0	160
21	607
20	0
37	1084
0	1084
0	0
2141	1
1078	0
363	0
98	713
0	713
251	896
0	896
0	815
11153	8
212	701
4	701
0	521
6	512
216	2
18	0
4	0
14	396
21	397
1	384
87	0
961	0
1355	2
0	12
0	12
0	0
0	0
37	77
0	77
156	0
69	309
0	309
1	0
78	0
614	0
60	371
13	371
48	0
1282	0
188	201
0	201
8	0
0	437
52	437
6	60
0	60
443	0
69	0
3	0
0	0
0	259
56	259
249	0
32	0
254	787
0	787
0	0
2312	3
26	0
52	95
0	95
3	3
0	5
0	5
98	746
0	746
0	4336
183	4336
26	0
1	0
0	0
0	0
232	3
190	0
2	15
1	15
0	0
27	243
0	243
3	342
0	350
0	247
66	1
0	0
2	0
167	0
16	0
1136	1
176	0
0	58
0	58
0	17
0	22
0	14
0	19
499	1
22	28
0	28
3	0
104	0
23	67
0	67
16	0
35	0
2	0
0	40
1	35
0	35
0	29
0	526
0	461
1	307
0	373
0	0
1960	3
32	100
0	100
0	22
0	16
0	14
0	15
1044	1
116	0
573	0
11804	8
51	71
0	70
403	0
0	122
0	111
1	108
29	1574
63	1574
24	0
74	222
0	222
1544	0
0	0
0	0
0	637
0	488
3	577
2	548
6	46
1	46
1	44
0	44
46	1233
0	1233
5	27
20	27
0	0
1617	5
55	0
24	0
1	2
6366	4352
23	4351
0	0
189	0
28	228
0	228
404	0
131	163
0	163
91	2
81	0
161	404
0	404
0	300
2	1
0	496
41	496
2	0
0	0
72	0
96	0
30	474
15	474
0	0
0	0
1	0
5	0
131	0
0	3136
7	2916
0	2226
0	1858
197	643
0	643
280	321
0	321
3427	86
0	0
2370	4
347	0
3	3
0	3
1	0
105	0
0	0
771	30
7	0
0	0
2	0
0	0
46	0
164	1421
0	1421
338	0
1671	0
928	0
3515	3
