UniqueCount	AmbigCount
318	0
1	213
18	139
0	139
1	124
1	8
0	91
41	91
3	1419
25	1419
1523	0
473	8878
3	9654
13	8151
97	306
1	306
0	1965
2	1591
2	1752
5064	3
45	635
1491	637
29	55
0	55
1918	0
43	0
0	3176
0	3008
15	2629
0	3
0	3
0	3
0	314
66	314
470	1
305	0
1	40
0	40
34	0
135	2
40	685
4	685
0	684
0	649
67	0
335	0
625	1
82	1
381	0
0	0
276	0
1787	0
0	0
1	0
1	17244
0	17967
1	17451
0	0
7	127
0	127
498	7
0	1
0	1
0	1
252	0
71	0
11	2
0	1
0	2
18	263
0	263
1	0
0	0
14	519
0	519
1557	0
801	0
0	0
0	10
0	10
0	0
1992	1
3	14
0	14
57	1414
2	1414
0	987
511	0
1085	0
0	168
4	155
0	142
5	50
0	0
611	1422
5	1422
4127	0
23	57
5	57
0	45
7	95
0	95
193	2039
0	2037
0	0
331	0
1139	2
3296	8461
0	8461
824	2
16	74
0	74
187	412
0	412
2	18
0	18
1	12
0	12
6	0
0	119
5	104
3	116
8	0
0	30
3	27
0	26
0	18
729	0
50	0
980	0
37	0
515	0
8	81
0	88
0	65
0	45
0	45
0	76
0	72
4	71
426	0
214	0
5830	2
625	868
0	864
9	0
567	0
417	1
16	0
0	258
0	160
0	223
0	125
0	141
0	38
1	42
0	36
666	0
0	919
0	463
1	731
1	320
0	420
1	338
0	300
0	364
427	0
181	0
0	840
0	925
0	827
0	788
3006	0
692	0
0	0
504	0
331	0
3	310
0	329
0	287
2	266
0	317
0	280
105	371
0	371
1	267
19	0
1	0
179	1
190	1
21	25
1	25
0	0
2	0
59	4149
10	4131
0	4196
180	514
0	514
9	510
109	543
0	543
872	1
679	976
14	975
0	902
895	0
1442	0
42	502
2	483
0	452
0	246
3155	4
97	51
19	51
611	0
90	0
4	15
0	15
4	2020
0	2283
9	2220
3	1671
2	1398
0	0
402	0
12	0
3	0
226	0
236	505
0	505
2122	1
184	0
221	0
1502	0
2	21
0	21
0	0
615	0
437	2
6	137
0	137
21	0
0	223
