UniqueCount	AmbigCount
1021	0
0	227
8	179
0	177
0	107
0	8
1	80
44	80
0	1164
23	1164
1178	0
435	8463
0	9175
0	7950
41	215
0	215
1	1109
2	889
14	1029
4895	2
13	333
1001	333
25	40
0	40
2237	0
12	0
0	3040
0	2832
0	2540
0	1
0	1
0	1
2	378
73	378
316	0
210	0
0	55
0	55
39	0
77	0
22	361
1	361
0	361
0	333
39	0
284	0
240	0
34	0
240	0
0	0
296	0
575	0
0	0
0	0
3	12324
0	12975
0	12570
0	0
1	167
0	167
472	2
0	3
0	3
0	1
106	0
57	0
5	0
0	0
0	0
7	45
0	45
0	0
0	0
9	171
0	171
1731	0
454	0
0	0
0	4
0	4
0	0
981	1
10	25
0	25
80	1036
2	1036
0	680
230	0
646	0
0	348
3	328
0	293
1	138
0	0
301	926
1	926
2027	1
4	6
0	6
0	6
6	54
0	54
61	768
0	768
2	0
224	0
1092	0
2116	5413
0	5411
707	0
18	56
0	56
135	319
0	319
1	16
0	16
4	9
0	9
1	0
0	116
6	110
1	113
1	0
0	23
0	21
0	19
0	14
672	0
26	0
1235	0
20	0
388	0
6	57
0	69
0	58
0	34
1	34
0	88
0	85
0	83
484	1
158	0
1786	0
440	542
0	542
9	0
497	0
273	0
13	0
0	164
0	92
0	147
0	75
1	105
0	38
1	39
0	29
291	0
0	596
0	344
0	467
1	274
0	379
0	340
1	308
0	316
329	0
124	0
0	554
0	609
0	547
0	513
2084	0
550	0
1	0
371	0
229	0
4	312
0	342
0	297
1	284
0	330
0	281
55	263
0	263
2	213
13	0
0	0
132	0
208	0
15	24
0	24
0	0
0	0
72	3776
17	3710
0	3818
109	483
0	482
3	473
142	507
0	507
697	0
532	1081
17	1081
0	1025
525	0
1130	0
37	547
0	516
0	515
1	301
1990	1
48	51
12	51
367	0
40	0
0	6
0	6
0	1092
0	1240
0	1209
7	846
0	688
0	0
425	0
5	0
0	0
179	0
123	206
0	206
1562	0
173	0
115	0
1117	0
1	9
0	9
0	0
506	0
321	0
4	66
0	66
3	0
0	203
0	203
0	175
144	0
66	0
43	0
39	61
0	61
5	0
393	0
93	0
0	2
0	2
0	0
0	0
0	0
48	0
3	28
0	28
1330	0
0	0
8131	1
0	0
335	0
2	6
0	6
0	0
0	0
5145	0
10	0
0	0
3	3
0	3
0	0
0	239
0	121
3	222
0	0
0	12
11	12
563	0
1	26
0	26
403	0
2	32
0	30
0	45
0	47
0	41
0	43
0	31
81	0
0	314
44	314
11	0
25	0
0	0
177	0
1189	0
162	0
64	138
0	138
19	0
9235	3
0	0
55	0
313	0
2	0
504	0
460	0
0	0
245	1080
10	1081
37	1080
34	5578
0	6353
35	5556
295	5342
64	4998
50	195
0	195
0	135
398	0
1	467
9	386
0	458
5	332
0	324
0	2073
195	2073
223	0
239	874
1	874
434	4
558	4
