UniqueCount	AmbigCount
227	0
0	219
13	151
0	151
0	122
1	11
0	74
29	74
2	1017
21	1017
1141	0
93	2529
0	2765
8	2422
66	262
0	262
0	1304
9	1086
6	1209
3788	3
4	306
838	306
38	66
0	66
1379	0
31	0
0	3129
0	2886
20	2508
0	0
0	0
0	0
1	372
122	372
348	0
322	0
1	30
0	30
21	0
75	1
49	538
5	538
0	538
0	492
68	0
412	0
807	0
31	0
292	0
0	0
204	0
1546	0
0	0
2	0
0	10896
0	11447
0	11158
0	0
4	100
0	100
478	1
0	2
1	2
0	2
146	0
52	0
4	0
0	0
0	0
11	108
0	108
0	0
0	0
10	216
0	216
1498	0
731	0
1	0
0	1
0	1
0	0
1457	0
8	20
0	20
46	812
1	812
0	590
425	0
936	0
0	62
1	61
0	56
2	19
0	0
434	1344
2	1344
3413	0
8	26
0	26
0	23
6	53
0	53
140	1961
0	1961
2	0
176	0
903	0
3379	9213
0	9213
713	0
19	66
0	66
136	310
0	310
4	11
0	11
2	9
0	9
5	0
0	108
3	102
2	106
10	0
0	23
0	17
0	21
0	15
767	0
32	0
514	0
20	0
333	0
5	93
0	99
0	69
0	22
0	22
0	122
0	117
3	113
575	0
195	0
4284	0
550	697
0	697
4	0
444	0
302	0
18	0
0	290
0	179
0	267
0	156
0	176
0	50
3	52
0	47
354	0
0	741
0	426
0	573
2	268
0	364
0	331
0	298
0	297
447	0
137	0
0	628
0	666
0	610
0	560
2921	0
481	0
2	0
411	0
273	0
4	282
0	300
0	253
4	247
0	294
0	263
69	302
1	302
2	235
5	0
0	0
94	0
179	0
15	34
0	34
0	0
7	0
69	4119
21	4050
0	4164
98	431
1	430
7	425
106	493
0	493
795	0
446	895
14	895
0	845
687	0
1210	0
40	472
0	444
0	447
0	238
2161	0
45	42
12	42
566	0
71	0
1	8
0	8
0	1506
0	1674
4	1620
5	1140
4	914
0	0
162	0
8	0
1	0
250	0
310	485
0	485
1735	0
214	0
272	0
1480	0
0	17
0	17
0	0
482	0
384	0
41	528
0	528
28	0
0	183
0	183
0	168
127	0
70	0
102	0
90	126
2	126
2	0
346	0
86	0
0	1
0	1
0	0
0	0
0	0
23	0
1	19
0	19
1103	0
1	0
7722	0
0	0
212	0
1	8
0	8
0	0
0	0
4856	0
2	0
0	0
0	0
0	0
0	0
0	417
1	203
0	393
14	0
0	11
11	11
2125	0
3	25
0	25
4245	0
2	42
0	42
0	55
0	55
0	53
0	53
0	38
94	0
0	248
54	248
5	0
20	0
0	0
229	0
978	0
210	0
95	164
0	164
13	0
8617	0
0	0
84	0
414	0
3	0
240	0
456	0
0	0
379	1053
1	1054
14	1053
6	854
0	963
10	887
70	871
5	774
70	279
0	279
1	191
417	0
3	372
15	314
0	361
6	285
0	267
1	2315
197	2315
196	0
234	813
4	813
546	1
521	1
3	10
0	10
0	9
10	132
0	132
3	115
0	74
5	286
16	294
2	256
7	264
11	252
0	0
71	0
3	0
0	688
0	657
0	645
0	569
884	0
1	17
0	17
0	17
13	0
48	201
2	201
10	367
0	538
4	418
0	0
50	90
1	90
0	2021
0	2055
0	1995
0	2029
21	0
1949	0
146	1854
17	1854
62	0
0	0
0	0
260	0
6	5
0	5
17458	0
1437	0
270	0
0	1091
0	1000
0	753
0	736
6	0
16	0
5	39
1	39
0	30
277	0
2	0
7	153
54	153
5140	9
507	9
0	0
0	369
2	267
0	248
0	236
179	0
105	0
639	0
115	533
1	533
3	504
139	0
672	0
3	0
0	0
209	0
82	0
841	0
194	0
614	0
214	459
0	459
1193	0
0	0
0	0
88	405
6	405
9	54
0	54
29	144
3	144
387	0
0	3
0	3
30	249
8	249
0	209
74	0
3447	0
0	0
15	3
49	0
95	283
0	282
266	0
48	0
0	100
0	74
0	70
0	83
0	80
0	74
0	58
271	0
664	0
8279	0
676	1278
36	1278
0	45
5	45
0	43
