UniqueCount	AmbigCount
318	0
0	247
22	185
0	185
2	123
2	14
0	48
30	48
1	969
26	969
992	0
95	2149
0	2341
19	2084
67	275
0	275
0	801
6	670
0	724
3777	0
7	268
752	268
27	44
0	44
361	0
3	0
0	3063
0	2861
8	2437
0	1
0	2
0	2
1	281
82	281
276	0
105	0
2	13
0	13
13	1
68	0
44	661
0	661
0	660
0	609
25	0
655	0
782	0
31	0
378	0
0	0
109	0
2616	0
0	0
0	0
0	5226
0	5453
0	5318
0	0
2	125
1	125
547	1
1	2
2	2
0	1
311	0
54	0
14	1
0	0
0	1
14	103
0	103
0	0
0	0
6	462
0	462
541	1
585	0
2	0
0	0
0	0
0	0
28532	1
6	22
0	22
17	370
1	370
0	264
986	0
1110	0
0	63
0	58
0	47
1	29
0	0
571	1583
2	1583
5223	0
24	49
1	49
0	33
7	29
0	29
23	258
0	258
3	0
79	0
989	0
1339	3576
0	3576
401	0
16	88
0	88
391	1194
0	1194
3	14
0	14
0	6
0	6
30	0
0	60
5	59
0	59
1	0
0	22
0	21
0	17
0	11
594	0
23	0
2863	0
30	0
446	0
3	81
0	93
0	73
0	4
0	4
0	124
0	121
4	113
374	0
201	0
3862	0
441	515
0	515
4	0
728	0
295	0
7	0
0	190
0	110
0	179
0	99
0	125
0	64
2	67
0	52
214	0
0	1004
0	570
0	784
5	196
0	271
0	242
2	217
0	218
543	0
398	0
0	507
0	556
0	497
0	469
2891	0
387	0
0	0
408	0
223	0
1	194
0	212
0	191
2	177
0	206
0	164
65	331
1	331
4	267
3	0
0	0
92	0
158	0
27	45
1	45
0	0
1	0
61	4218
10	4121
0	4251
112	529
6	529
8	519
122	576
0	576
654	0
331	650
12	650
0	622
524	0
1167	0
27	284
0	270
0	260
0	128
1560	0
24	44
12	44
435	0
29	0
0	11
0	11
2	1575
0	1766
5	1739
6	1168
3	961
0	0
152	0
17	0
1	0
383	0
824	1480
0	1480
1767	0
142	0
198	0
1530	0
15	184
0	184
0	0
966	0
388	0
144	2192
0	2192
46	0
0	240
0	240
0	215
219	0
15	0
69	0
192	379
3	379
11	0
356	0
173	0
0	0
0	0
1	0
0	0
0	0
104	0
2	9
0	9
771	0
1	0
4774	1
0	0
672	1
0	4
0	3
0	0
0	0
4816	0
0	0
0	0
0	2
0	2
0	0
1	794
0	402
5	733
29	0
0	12
4	12
990	0
0	10
0	10
3442	0
2	32
0	31
0	48
0	49
0	43
0	44
0	38
112	0
0	213
45	213
1	0
4	0
0	0
125	0
587	0
224	0
118	223
0	223
10	0
7770	1
0	0
23	0
73	0
0	0
369	0
966	0
0	0
497	1288
2	1290
8	1289
2	481
0	543
10	519
51	505
3	428
302	1156
2	1156
0	800
591	0
3	421
