UniqueCount	AmbigCount
557	0
0	224
22	144
0	143
0	124
0	7
0	134
40	134
5	1887
51	1887
1762	0
583	12751
1	13655
26	11651
99	284
0	284
0	1987
3	1625
2	1794
5340	1
41	825
1685	825
43	78
0	78
2900	3
60	0
0	2953
0	2821
4	2523
0	3
0	3
0	3
1	361
57	361
525	0
425	0
2	72
0	72
47	0
134	1
39	618
0	618
0	617
0	586
65	0
462	0
592	0
89	0
520	0
0	0
327	0
2216	0
0	0
0	0
1	15434
0	15972
4	15595
0	0
10	511
1	511
579	3
0	2
1	2
0	0
253	0
105	0
4	1
0	1
0	1
9	264
0	264
0	0
0	0
20	769
0	769
1224	1
916	0
0	0
0	7
0	7
0	0
2162	1
78	232
0	232
94	1701
2	1701
0	1233
578	0
1147	0
0	450
4	411
0	364
4	173
0	0
532	1333
4	1333
6519	2
367	1058
10	1058
1	847
17	241
0	241
133	1443
0	1442
12	0
572	0
1467	0
2414	6037
0	6037
1133	0
8	80
0	80
195	590
0	590
1	29
0	29
4	19
0	19
402	0
0	124
7	117
5	123
17	0
0	19
2	18
0	16
0	8
824	0
37	0
1510	0
69	0
671	0
6	125
0	145
0	121
0	73
1	73
0	83
0	83
0	81
372	0
199	0
5762	0
717	1115
0	1115
9	0
779	0
693	0
21	0
0	256
0	150
0	233
0	127
0	155
0	59
0	62
0	55
698	0
0	1007
0	492
0	829
4	303
0	397
0	330
0	299
1	352
445	0
285	0
0	964
0	1061
0	942
0	906
3180	0
842	0
2	0
542	0
281	0
0	279
0	304
0	261
2	259
0	295
0	242
108	354
0	354
2	251
21	0
4	0
144	0
226	0
25	34
1	34
0	0
5	0
75	4888
8	4851
0	4930
230	697
3	697
14	685
120	685
0	685
847	0
1124	1411
13	1411
0	1302
915	0
1866	1
34	490
0	473
0	437
0	239
2927	0
132	58
13	58
1195	0
84	0
4	8
0	8
3	1675
0	1876
8	1827
5	1338
2	1088
0	0
878	0
108	0
5	0
402	0
260	520
0	520
1972	0
219	0
135	0
1893	2
1	36
0	36
0	0
734	0
499	0
5	59
0	59
10	0
0	761
0	761
0	684
292	0
53	0
173	0
162	304
1	304
5	0
617	0
153	0
3	4
0	4
8	8
0	8
209	0
86	0
22	149
0	149
1732	0
1	0
13055	1
0	0
472	2
2	5
0	4
0	0
0	0
6336	1
4	0
0	0
1	3
0	3
0	0
0	104
0	41
0	103
1	0
0	23
2	23
1317	0
0	14
0	14
2010	4
2	53
0	56
0	66
0	63
0	62
0	59
0	49
115	0
0	417
50	417
11	0
50	0
0	0
263	0
1864	1
292	0
88	212
0	212
10	0
18396	1
0	0
73	0
674	0
4	0
408	0
486	0
1	0
386	1753
0	1753
14	1753
20	3280
0	3976
28	3760
340	3649
17	2778
81	253
0	253
0	195
659	2
1	727
41	638
0	689
15	551
0	512
3	3307
318	3307
351	0
431	1151
0	1151
10539	160
16103	160
7	36
0	36
0	32
14	183
0	183
8	152
0	86
11	244
17	249
0	229
2	234
1	219
0	0
84	0
2	0
0	974
0	916
2	900
0	754
765	0
0	34
0	34
0	34
2	0
84	413
3	413
9	764
1	1041
8	828
10	0
51	145
0	145
0	3937
0	4022
0	3917
0	4002
30	0
4796	2
98	1061
7	1061
125	0
0	0
0	0
417	0
9	8
0	8
9262	3
1664	0
346	0
0	1360
0	1254
0	945
0	920
1	0
14	0
7	39
5	39
0	34
398	0
6	0
11	362
116	362
9273	15
1243	8
0	0
0	686
3	500
0	452
1	451
193	0
94	0
1016	0
231	1739
1	1739
5	1655
114	0
1174	0
4	0
0	0
471	0
72	0
1558	0
442	0
806	0
631	1417
0	1417
1327	0
3	0
0	0
135	761
6	761
5	30
0	30
27	145
3	145
452	1
1	9
0	9
21	201
13	201
0	170
892	0
5193	0
0	0
140	45
80	0
58	228
0	228
674	0
92	0
0	128
0	97
0	90
0	114
0	103
0	96
0	83
390	0
961	0
6804	0
250	478
10	478
0	41
5	41
0	38
871	3704
35	3704
46	0
15	0
0	0
4649	0
74	237
0	237
7	0
6	0
0	0
0	0
145	0
196	1796
0	1796
310	0
349	0
0	140
0	170
14	165
0	150
0	143
0	433
0	433
1	213
8	0
28	0
1	0
390	0
1	282
17	282
0	50
6	50
10	115
0	150
44	150
411	1373
0	1373
1549	0
0	0
0	0
1575	0
30	127
0	127
0	1491
168	1491
9	46
0	46
852	0
384	45
269	0
0	201
3	160
0	167
0	148
0	125
625	0
0	11
0	11
0	11
0	9
0	0
155	0
245	0
263	0
0	250
18	250
118	0
1720	0
17	110
0	110
140	0
49	2751
0	3014
2	2285
0	2196
25	0
0	0
132	0
447	0
0	2991
0	2953
0	3168
132	186
0	186
60	2614
14	2614
6	0
61	305
0	305
3546	0
50	0
882	0
110	869
2	869
3	696
2317	0
600	0
54	250
5	250
280	831
0	831
1398	0
349	0
1	2559
4382	2560
194	1404
0	1404
142	336
0	336
0	2877
3	3048
0	2987
11	2847
19	2798
0	2445
358	0
29	0
302	0
1544	0
91	0
4	0
1	2
0	2
330	0
3304	0
18771	6
2788	0
2645	0
2039	0
0	6
0	6
0	0
0	0
4	0
3397	0
11	54
1	54
0	8
0	7
0	6
0	1608
110	1608
541	0
2834	2
1	0
416	402
4	402
127	0
0	0
426	1099
4	1099
0	0
86	520
0	520
30	0
23	0
703	0
0	0
380	0
41	0
778	0
4	0
4	91
0	91
11	0
0	0
1878	0
1885	0
12	82
0	82
695	0
33	164
0	164
678	1041
0	1041
53	0
119	0
1	0
2047	0
957	0
4966	2
2130	0
8667	261
0	395
7	306
0	417
57	0
419	1738
0	1738
1548	2
328	812
0	812
14	0
0	0
0	0
320	0
745	0
111	0
3	115
0	87
0	81
1	1458
226	1150
0	327
0	284
4	284
674	0
52	569
2	569
358	706
11	706
914	2
278	351
4	351
0	589
0	789
0	368
0	568
11	141
59	139
0	101
0	0
15090	5
88	0
70	233
4	233
0	0
0	1
1	1
358	0
545	0
30	0
382	0
0	0
0	0
14	199
0	139
13	519
100	0
18	836
0	836
0	0
1873	0
1528	1
268	0
84	511
0	511
284	772
0	772
0	719
11434	1
219	665
5	665
0	481
4	473
382	0
116	0
9	0
23	649
44	649
0	617
313	0
592	0
1011	0
0	17
0	17
0	0
0	0
35	62
0	62
109	0
164	596
0	596
8	0
81	0
868	1
67	278
4	278
101	0
1677	0
185	172
0	172
3	0
0	483
51	483
0	26
0	26
