UniqueCount	AmbigCount
432	0
0	255
10	159
0	158
0	151
0	6
0	71
14	71
3	1360
18	1360
1705	0
762	14724
0	15847
5	13316
92	231
0	231
0	2090
0	1703
3	1847
4795	1
35	758
1552	760
44	62
0	62
2746	0
23	0
0	1695
0	1644
0	1435
0	2
0	2
0	2
3	365
87	365
518	2
421	0
1	86
0	86
35	0
148	2
19	520
2	520
0	518
0	490
75	0
303	0
268	0
94	0
397	0
0	0
296	0
1273	0
0	0
1	0
0	13368
0	13865
0	13524
0	0
7	425
1	425
517	3
0	2
0	2
0	2
289	0
109	0
12	0
1	0
0	0
14	171
0	171
0	0
0	0
16	517
0	517
1739	0
631	0
0	0
0	3
0	3
0	0
1100	0
61	156
0	156
88	1780
3	1780
0	1226
173	0
880	0
0	751
3	692
0	632
8	276
3	0
463	1246
4	1246
4442	0
195	466
5	466
1	379
27	233
0	233
139	1470
0	1470
18	0
538	0
1429	0
2128	5200
0	5200
1220	0
22	66
0	66
191	461
0	461
1	25
0	25
8	13
0	13
469	0
0	126
5	119
5	123
7	0
0	19
0	18
0	17
0	11
887	0
41	0
1889	1
72	0
578	0
7	104
0	111
0	85
0	80
1	80
0	87
0	80
7	80
362	0
147	0
6276	1
690	1050
0	1050
19	0
741	0
477	0
27	0
0	220
0	131
0	195
0	106
0	140
0	35
0	36
0	33
457	0
0	912
2	483
0	737
3	365
0	470
0	393
2	343
0	406
328	0
261	0
0	829
0	905
0	808
0	769
2514	0
748	0
0	0
407	0
316	0
3	265
0	284
1	249
4	231
0	280
0	234
91	284
0	284
1	208
15	0
1	0
102	0
163	0
29	44
0	44
1	0
2	0
54	4507
11	4492
0	4552
201	604
1	604
7	594
118	575
2	575
716	0
970	1389
23	1389
0	1307
833	0
1601	0
42	528
0	513
0	481
0	299
2609	0
128	76
8	76
860	0
106	0
1	14
0	14
1	1695
0	1905
6	1846
2	1383
2	1139
0	0
823	0
103	0
2	0
332	0
172	330
0	329
1545	2
200	0
138	1
1723	1
