UniqueCount	AmbigCount
479	0
0	266
6	174
0	174
0	140
0	3
0	66
31	66
9	1556
27	1556
1872	2
787	16604
5	17814
7	15073
62	254
0	254
0	2249
0	1828
2	2044
5570	3
53	805
1754	805
44	79
0	79
2649	0
24	0
0	1769
0	1693
0	1495
0	3
0	3
0	3
4	383
96	383
579	0
431	0
7	71
0	71
58	0
189	4
42	661
2	661
0	659
0	606
98	0
348	0
306	0
115	0
413	0
0	0
352	0
1465	0
0	0
0	0
2	15417
0	15953
0	15544
0	0
5	401
1	401
529	5
0	1
3	1
0	1
379	0
103	0
12	0
0	0
0	0
11	180
0	180
0	0
0	0
15	512
0	512
1784	0
729	0
1	0
3	9
0	9
2	0
1135	0
48	166
0	166
81	2012
8	2012
0	1433
167	0
1052	0
0	1153
1	1071
0	979
14	384
0	0
521	1289
6	1289
4748	7
143	400
6	400
0	338
19	307
0	307
205	1917
0	1916
26	0
554	0
1442	0
2217	5595
0	5595
1310	0
19	68
0	68
232	492
0	492
0	40
0	40
7	20
0	20
307	0
0	155
3	146
4	150
6	0
0	34
0	30
0	31
0	24
1017	0
39	0
2279	0
75	0
658	0
14	142
0	157
0	116
0	98
1	98
0	116
0	112
2	108
386	0
174	0
7082	2
736	1157
0	1157
9	0
825	0
585	0
37	0
0	234
0	141
0	202
0	109
0	147
0	33
1	35
0	31
606	0
0	987
0	497
0	821
2	454
0	578
3	485
2	415
0	509
375	0
261	0
0	914
0	991
0	896
0	869
3066	0
823	0
2	0
423	0
320	0
0	364
0	393
0	354
0	335
0	379
0	314
88	321
0	321
1	228
22	0
4	0
128	0
165	0
25	55
2	55
1	0
7	0
82	5458
20	5420
0	5517
231	686
2	686
9	671
110	601
0	601
769	1
1044	1622
9	1622
1	1532
900	0
1849	1
50	586
0	564
0	526
0	317
2845	0
150	99
10	99
912	0
126	0
0	8
0	8
2	1776
0	1962
9	1908
0	1449
4	1205
0	0
845	0
231	0
6	0
450	0
165	300
0	300
1770	0
256	0
116	0
1820	0
0	20
0	20
0	0
663	0
516	0
6	75
0	75
16	0
0	798
0	798
0	741
291	0
65	0
149	0
96	173
1	173
14	0
676	0
154	0
0	6
0	6
3	2
1	2
247	0
123	0
25	96
0	96
1850	2
0	0
12289	0
0	0
438	1
9	10
0	10
0	0
0	0
6283	6
10	0
0	0
1	4
0	4
0	0
0	181
0	88
0	171
2	0
0	8
2	8
770	0
3	21
0	21
1106	0
0	31
0	31
0	44
0	44
0	42
0	42
0	37
117	0
0	512
42	512
23	0
35	0
0	0
252	1
2254	1
250	0
108	237
0	237
16	0
18383	1
0	0
118	0
398	0
7	0
524	0
574	0
3	0
335	1767
1	1767
21	1767
23	3244
0	3822
38	3628
333	3535
11	2750
26	162
1	162
0	129
557	0
5	660
8	538
0	637
3	481
0	452
0	3409
326	3409
375	0
467	1249
0	1249
9213	117
13737	121
8	44
0	44
0	42
21	165
0	165
1	143
0	95
15	316
16	316
2	289
5	289
1	278
0	0
99	0
4	0
0	884
0	855
0	852
0	756
708	0
0	22
0	22
0	22
7	0
78	471
3	471
23	700
0	965
9	762
15	0
73	216
0	216
0	3469
0	3539
0	3444
0	3514
31	0
3938	1
49	935
0	935
104	0
0	0
0	0
419	0
14	14
2	14
10583	1
1320	0
345	1
0	1599
0	1487
0	1131
0	1103
2	0
13	0
21	55
3	55
0	48
326	0
6	0
23	423
112	423
8436	5
1316	4
0	0
0	662
4	464
0	448
0	469
128	0
127	0
1029	0
211	1292
7	1292
2	1221
115	0
1729	0
2	0
0	0
454	0
87	0
1339	0
382	0
664	0
446	1014
0	1014
1611	0
2	0
0	0
118	648
11	648
4	38
0	38
19	86
2	86
978	0
2	21
0	21
25	149
8	149
0	124
909	0
5311	1
0	0
393	108
35	0
60	190
0	190
564	0
80	0
0	171
0	113
2	96
0	147
0	136
0	116
0	110
301	0
930	0
7654	2
368	660
3	660
3	41
11	41
0	40
1176	4520
35	4520
41	0
14	0
0	0
4911	1
50	210
0	210
5	0
5	0
0	0
0	0
105	0
114	1112
0	1112
270	0
288	0
0	135
0	164
11	150
0	135
0	124
0	525
1	525
3	257
6	0
28	0
0	0
557	0
0	305
25	305
0	56
5	56
5	139
0	167
52	167
450	1257
0	1257
1243	1
0	0
0	0
1576	1
37	119
0	119
0	1358
181	1358
12	66
0	66
894	0
843	108
251	0
0	171
0	142
0	140
0	135
0	116
479	0
0	13
0	12
0	11
0	7
0	0
385	0
264	0
302	0
0	368
40	368
123	0
2081	0
18	114
0	114
138	0
50	2543
0	2776
6	2050
0	1966
16	0
0	0
97	0
402	0
0	3727
0	3676
0	3937
114	243
0	243
66	2479
5	2479
7	0
43	313
0	313
3269	1
49	0
833	0
114	733
0	733
1	609
2015	0
693	0
44	204
2	204
238	755
0	755
1683	0
275	0
0	2734
4135	2736
164	991
0	991
172	417
0	417
0	2352
8	2485
0	2437
14	2309
1	2269
0	1973
479	0
67	0
284	0
1930	1
134	0
12	0
1	5
0	5
267	0
2576	0
18705	7
3069	0
2435	1
1542	0
0	3
0	3
0	0
0	0
10	0
3234	4
3	19
0	19
0	2
0	2
0	2
0	1489
95	1489
658	0
2900	2
2	0
332	454
4	454
105	0
0	0
25	57
0	57
1	0
98	506
3	506
58	0
30	0
785	0
0	0
361	0
37	0
779	0
1	0
2	103
0	103
17	0
2	0
2072	1
1833	0
9	63
0	63
771	0
65	203
0	203
728	958
0	958
37	0
2195	0
2	0
1315	0
804	0
5859	2
2002	0
9517	285
0	405
3	322
0	429
40	0
502	1805
0	1804
1211	1
316	622
0	622
10	0
0	0
0	0
278	0
684	2
110	0
2	74
0	58
0	52
0	1485
192	1224
0	277
1	242
2	242
678	0
41	567
4	567
362	720
3	720
968	1
292	385
5	385
0	546
0	711
0	338
0	503
15	198
96	197
1	139
0	0
12399	1
36	0
74	251
2	251
0	0
0	0
0	0
324	0
492	0
28	0
413	0
0	0
0	0
25	215
0	143
19	454
201	0
15	811
0	811
0	0
2031	0
1472	2
250	0
83	705
0	705
297	830
0	830
0	773
11849	2
237	819
3	818
1	649
11	641
388	0
94	0
14	0
13	814
46	816
2	776
440	0
762	0
903	0
0	40
0	40
0	0
0	0
33	45
0	45
130	0
126	642
0	642
3	0
41	0
819	0
62	330
0	330
118	0
1341	0
242	249
0	249
13	0
0	357
42	357
1	20
0	20
686	0
66	0
18	0
1	0
0	453
87	453
361	0
24	0
333	906
0	906
0	0
1482	0
25	0
110	185
0	185
8	5
2	8
0	8
581	4720
0	4720
0	2526
85	2526
126	0
12	0
0	0
0	0
511	1
180	0
3	11
3	11
0	0
44	368
0	368
12	768
0	792
0	566
134	0
4	0
27	0
159	0
525	0
2723	0
220	0
0	290
9	290
0	149
1	172
0	117
0	140
522	0
10	16
0	16
0	0
124	0
27	89
0	89
40	0
45	0
6	0
0	92
2	85
1	85
0	80
0	594
0	529
1	352
0	426
0	0
311	0
26	120
0	120
0	63
0	58
0	41
0	47
1070	4
718	0
679	0
8831	1
75	106
0	106
682	0
0	58
0	53
0	55
3	1577
64	1577
9	0
119	362
0	362
987	0
1	0
0	0
0	846
0	643
5	761
2	725
16	171
1	171
1	168
0	168
49	1586
0	1586
13	78
36	78
4	0
5276	1
89	0
7	0
5	3
4139	3250
4	3249
0	0
151	0
42	312
1	312
508	0
113	173
0	173
109	0
240	0
255	776
4	776
0	573
8	0
0	863
44	863
2	0
1	0
46	0
85	0
50	999
41	999
0	3
0	3
138	0
18	0
391	0
0	2150
0	2040
0	1540
0	1285
210	762
0	762
391	519
1	519
2730	84
0	0
1811	0
462	0
0	2
0	2
0	0
124	0
0	0
2295	105
8	0
0	0
2	0
0	0
161	0
117	1063
0	1063
308	0
2294	0
1593	1
4338	0
15	40
0	40
12648	3
59	1
127	0
792	0
365	0
35	0
4	313
0	313
160	0
45	0
511	0
76	0
1857	0
34	0
2615	1
411	0
995	3219
376	3218
13	55
0	55
373	0
70	261
1	261
19	319
168	293
0	319
1	270
0	236
620	1602
0	1596
4	1602
288	0
467	1203
0	1203
120	0
143	1902
0	1902
26084	39916
0	39905
2048	0
1385	0
3	174
0	174
0	1343
0	1443
0	1023
403	0
198	0
0	12
0	12
4283	0
0	279
0	216
0	237
0	488
27	488
24	112
1	112
80	372
1	372
1	0
0	1598
2	1220
5	1490
3	1193
434	0
930	0
116	70
3	70
402	0
2	990
3	990
19	990
1531	0
108	0
1	0
12	0
0	0
5	0
6566	0
0	277
0	153
0	106
0	185
0	61
0	135
3	0
12	0
0	0
1506	0
0	2713
437	2990
1	2988
165	0
0	0
765	0
506	0
7	24
1	24
0	6
2	6
0	7
0	4
261	0
1857	1
211	1
3565	7
1	14
0	14
46	0
537	0
2295	0
0	158
22	158
28	0
168	0
1	5
0	5
7197	2
0	0
1105	891
0	891
715	0
560	0
1076	0
557	0
1031	0
174	1
8	36
0	36
343	1157
0	1157
23	0
4	55
0	55
1	55
550	0
764	8685
20	8671
0	8682
0	5
0	5
0	0
907	288
0	315
0	199
0	283
0	167
1280	0
383	0
3	491
0	491
0	354
0	326
0	314
0	334
0	309
296	0
62	0
101	253
3	253
91	0
384	416
13	416
121	0
0	0
0	0
363	505
3	0
0	0
22	862
1	832
7	0
50	0
225	0
1826	2
1	616
0	616
0	532
1688	0
2	0
59	0
96	0
49	827
1	827
3	606
104	0
2167	8
146	0
294	0
29	398
1	398
874	2
35	852
0	852
0	692
9	1530
0	1678
10	1574
0	1305
1	0
159	137
0	130
2292	449
1	0
0	0
0	0
0	0
0	0
0	0
150	1191
2	1191
120	532
0	532
16	0
236	1950
0	1950
4	0
83	0
87	0
0	102
0	80
0	81
0	59
0	0
979	0
4232	3
0	608
0	441
0	316
0	315
1103	0
1	0
1642	449
825	12
189	0
71	390
0	390
3	0
0	485
0	0
18	485
87	139
1	139
4	0
210	8348
0	8348
163	0
3	0
0	0
39	558
0	558
4308	31216
2941	21409
0	17264
3857	31174
69	188
0	188
333	0
509	0
99	221
3	221
144	0
689	954
10	954
259	0
2	0
317	0
516	0
0	4
0	4
0	588
16	588
637	0
10	927
1	927
0	0
15	33
0	33
6	0
55	2
0	2
471	1430
0	1430
0	0
34	401
1	233
0	403
0	204
1019	0
0	0
1	0
0	0
165	0
5	0
3	0
146	0
3583	2
5877	0
0	491
0	491
0	446
1	391
80	97
0	97
428	462
0	462
0	416
672	0
80	895
1	895
0	5
1	5
188	0
99	0
11	123
0	139
3	125
5	50
0	59
0	26
263	0
43	111
0	111
94	0
0	270
0	222
0	218
6861	2
867	0
32222	4
47	64
0	64
230	0
709	0
39	1719
0	1719
213	0
10	0
0	2820
0	3172
4	3993
195	277
1	277
359	0
750	0
1196	0
1517	0
76	0
2302	0
7483	0
74	245
0	245
0	212
2853	0
717	0
1044	0
1244	2994
5	2994
0	2176
719	1
162	0
0	1237
86	1237
246	0
12	1464
0	1464
0	82
0	110
0	105
1591	0
0	0
62	788
0	788
154	358
0	361
0	290
10	21
0	21
5	826
0	917
21	870
0	755
0	754
0	0
836	0
23	228
2	228
36	831
0	831
0	47
0	47
345	0
560	0
249	0
307	0
0	0
867	0
121	176
7	176
1078	0
426	0
0	247
0	257
6	260
0	260
0	187
24	117
0	117
30	0
1204	0
128	0
0	589
1	485
5	517
0	487
622	0
1	582
0	647
0	580
4002	1
279	0
264	0
822	0
879	0
0	0
115	0
25	119
0	119
2121	0
1027	0
0	0
168	9
193	9
54	2299
0	2299
7095	2
65	627
1	627
51	74
0	74
791	2
45	4133
40	4133
68	1292
51	1289
0	1291
568	0
5	0
3	0
735	1
0	76
0	83
0	56
0	56
0	49
0	43
4	0
79	0
123	0
0	210
0	117
0	184
0	191
0	98
1605	1
6204	3
42	0
0	244
0	210
1	224
60	0
0	0
352	0
2	0
217	1320
0	1320
472	0
289	0
38	304
0	304
15782	6
202	0
242	144
0	144
4425	24743
2	24741
22	50
0	50
0	0
5	0
15	0
363	0
4	1
0	1
41	0
233	0
25	374
1	374
2121	1
294	0
148	0
135	0
0	145
47	147
10	48
0	48
0	2
120	648
6	648
0	175
0	156
0	145
0	0
526	0
662	0
21	0
6	0
5381	1
9	2318
0	2318
0	2169
93	0
169	0
4689	34
78	0
44	0
5308	1
0	0
565	0
3590	2744
0	2744
229	0
8	0
154	379
9	379
0	0
82	0
7448	37
0	167
178	167
1	150
0	159
0	148
0	0
53	1171
1	1171
503	0
1537	0
941	0
3333	0
7257	1
2	9
0	9
23	0
1810	0
106	0
31	325
0	325
0	315
21	0
377	0
218	0
1186	0
500	753
0	753
612	0
0	0
817	0
1	38
0	38
0	37
0	36
0	79
0	88
0	88
0	83
0	64
627	0
44	600
0	600
587	0
19	0
9	405
0	616
2	535
0	503
0	5
0	5
364	0
13	0
269	0
2	12396
810	12396
13	898
76	898
23	0
0	0
4	0
0	1
0	1
505	0
233	0
12	131
0	131
10	664
0	664
0	239
0	216
0	179
0	189
0	166
0	129
0	144
22	71
0	71
365	0
10	72
0	72
0	50
0	50
0	0
20	0
421	0
1322	0
305	0
1094	0
58	0
1	3014
0	2714
0	3051
812	0
0	0
251	496
5	496
244	0
3	7
0	7
0	0
212	0
348	0
0	0
558	0
206	0
2574	0
0	26
0	26
575	0
34	422
0	422
47	0
0	435
