UniqueCount	AmbigCount
317	0
0	238
19	147
0	147
1	132
3	12
2	94
41	94
4	1553
25	1553
1502	0
490	9022
2	9728
13	8409
107	310
4	310
0	2061
2	1682
1	1820
5069	2
31	627
1818	627
45	76
0	76
1951	0
46	0
0	2660
0	2502
10	2239
0	1
0	1
0	1
0	279
65	279
486	0
285	2
1	28
0	28
48	0
127	0
51	797
3	797
0	794
0	756
80	0
386	0
802	1
67	0
423	0
0	0
264	0
2148	2
0	0
2	0
6	15876
0	16648
3	16198
0	0
0	132
0	132
522	8
0	0
0	0
0	0
236	0
103	0
5	0
0	0
0	0
12	232
0	232
0	0
0	0
5	550
0	550
1363	0
699	0
0	0
0	5
0	5
0	0
1981	1
5	33
0	33
51	1307
3	1307
0	911
453	0
1280	1
0	148
0	135
0	116
8	53
0	0
619	1460
7	1459
4178	5
30	68
3	68
0	58
9	77
0	77
133	1607
0	1607
2	0
351	0
980	0
2867	7656
0	7653
874	0
22	77
0	77
145	498
0	498
1	20
0	20
3	10
0	10
4	0
0	117
5	113
2	114
12	0
0	54
0	44
1	42
0	30
728	0
59	0
942	0
57	0
500	0
9	69
0	82
0	64
0	33
0	33
0	91
0	87
3	84
411	0
193	0
5394	2
600	940
0	940
5	0
544	0
525	1
26	0
0	235
0	142
0	200
0	107
0	130
0	66
4	73
0	65
584	0
0	895
0	479
0	708
3	334
0	465
2	378
0	324
0	413
454	0
202	1
0	751
0	840
0	740
0	728
2999	0
800	1
0	0
490	0
282	0
0	280
0	298
0	262
2	241
0	292
0	249
133	322
0	322
1	222
27	0
2	0
150	0
200	0
13	36
0	36
0	0
6	0
36	4198
16	4161
0	4239
181	512
0	512
15	502
140	499
0	499
1004	0
814	1001
5	1001
0	936
920	1
1571	1
33	473
0	453
0	428
0	241
3186	4
105	58
25	58
610	0
108	0
0	18
0	18
4	1748
0	1996
3	1936
1	1486
0	1271
0	0
361	2
10	0
2	0
277	0
249	447
0	447
2194	0
237	0
226	0
1654	0
0	25
0	25
0	0
659	0
350	0
8	93
0	93
7	0
0	220
0	220
0	204
220	0
58	0
156	0
88	166
1	166
1	0
498	0
128	0
0	1
0	1
0	0
0	0
0	0
41	0
11	42
1	42
1387	0
0	0
9935	3
0	0
271	0
3	2
0	2
0	0
0	0
5325	2
8	0
0	0
0	3
0	3
0	0
0	118
0	56
0	113
2	0
0	12
8	12
1081	0
2	15
0	15
2988	0
0	28
0	27
0	30
0	31
0	27
0	28
0	17
104	0
0	452
45	452
5	0
59	0
0	0
292	0
1972	2
216	0
78	152
0	152
22	0
17792	7
0	0
104	3
557	1
0	0
286	0
573	0
0	0
380	1613
5	1613
6	1612
10	1008
0	1234
11	1155
122	1133
8	816
64	232
0	232
0	173
565	0
1	424
34	374
0	401
14	342
0	316
1	2504
298	2504
260	0
464	1091
0	1089
1290	6
2148	6
6	20
0	20
0	18
14	132
0	132
2	118
0	76
4	250
9	258
0	235
3	243
4	225
0	0
94	0
5	0
0	797
0	766
0	736
0	624
828	0
5	43
0	43
0	43
10	0
64	327
3	327
21	538
2	749
11	560
0	0
69	153
0	153
0	2864
0	2917
0	2837
0	2890
22	0
3059	2
73	1083
6	1083
114	0
0	0
0	0
388	0
12	13
0	13
17434	12
1565	0
343	0
0	1325
1	1231
0	878
0	846
1	0
11	0
12	37
0	37
0	26
317	0
0	0
10	218
78	218
4901	5
623	3
1	0
0	551
9	386
0	381
0	349
187	0
109	0
903	0
102	644
0	644
6	621
127	3
1263	0
7	0
0	0
436	0
96	0
1200	2
338	0
697	4
227	442
0	440
1068	1
0	0
0	0
70	370
10	370
12	87
0	87
23	102
5	102
371	0
1	2
0	2
21	167
7	167
0	142
209	0
4642	1
0	0
125	20
66	0
78	232
0	232
510	0
99	0
0	125
0	91
0	82
0	109
0	97
0	90
0	86
372	0
713	0
8209	5
399	619
5	619
3	45
6	45
0	42
1116	4787
30	4787
48	0
8	0
0	0
5042	4
65	239
0	239
2	0
4	0
0	0
0	0
142	0
74	653
0	653
264	0
241	0
0	145
0	185
8	179
0	164
0	160
0	433
0	433
3	195
17	0
23	0
1	0
323	0
0	287
26	287
0	33
6	33
11	107
0	143
55	143
300	1067
0	1066
1246	0
0	0
0	0
1159	5
19	96
0	96
0	1393
187	1393
8	43
0	43
836	0
248	20
171	6
0	171
3	124
0	149
0	134
0	117
745	1
0	12
1	11
0	11
0	6
0	0
10	0
190	0
177	0
0	212
26	212
100	0
1147	3
17	93
0	93
74	0
52	2302
0	2533
6	1943
0	1864
25	0
1	0
119	0
288	0
0	2631
0	2522
0	2761
99	197
0	197
80	2158
15	2159
11	0
48	325
0	325
2919	0
44	0
763	0
101	625
2	625
4	522
2088	0
388	0
68	181
5	181
211	571
0	571
1350	0
208	0
2	2187
4708	2189
133	942
0	942
140	283
0	283
0	2607
12	2729
1	2685
10	2575
22	2537
0	2248
325	0
20	0
255	0
1397	1
85	0
0	0
0	0
0	0
293	0
4137	3
15837	5
3138	3
2668	0
1709	0
0	6
0	6
0	0
0	0
0	0
3114	3
7	29
0	29
0	3
0	3
0	1
0	1270
81	1270
604	0
2275	1
6	0
452	441
5	440
98	0
2	0
356	1046
0	1046
5	0
81	473
3	473
17	0
33	0
544	0
0	0
343	0
