UniqueCount	AmbigCount
255	0
0	144
17	96
0	96
0	83
4	11
0	48
31	48
0	2068
58	2068
1504	2
139	3299
0	3634
30	3187
30	139
0	139
0	1291
2	1018
3	1157
4457	0
30	627
1367	629
9	18
0	18
1007	2
30	0
0	2792
0	2682
5	2295
0	0
0	0
0	0
3	175
41	175
280	0
50	0
0	13
0	13
37	1
138	0
49	839
3	839
0	839
0	796
50	0
546	0
396	0
184	0
357	0
0	0
170	0
2304	0
0	0
0	0
1	6892
0	7205
0	6985
0	0
4	107
0	107
455	6
0	0
1	0
0	0
172	0
66	1
7	0
0	0
0	0
26	227
0	227
0	0
0	0
51	1462
0	1462
752	0
451	0
0	0
0	4
0	4
0	0
37577	21
7	19
0	19
31	530
0	530
0	363
1181	3
1286	0
0	469
0	439
0	398
4	170
1	0
724	1682
7	1682
4537	8
31	65
0	65
0	50
3	23
0	23
95	1062
0	1062
2	0
323	0
1714	0
452	1176
0	1176
604	0
16	60
0	60
472	1216
0	1216
2	12
0	12
1	10
0	10
37	0
0	58
0	57
0	56
4	0
0	32
1	30
0	24
0	20
603	0
32	0
1305	0
47	0
611	0
4	95
0	106
0	86
0	15
0	15
0	90
0	88
4	82
123	0
100	1
5945	6
403	568
1	568
4	0
698	1
652	0
33	0
0	130
0	79
0	116
0	65
0	77
0	61
1	68
0	57
642	5
0	1019
0	536
0	828
0	203
0	265
4	215
0	194
0	229
237	0
497	0
0	511
0	580
0	501
0	497
2759	0
802	0
0	0
409	0
335	0
1	316
0	335
0	302
2	285
0	328
0	268
131	368
0	367
8	268
32	0
5	0
86	0
166	0
7	19
0	19
0	0
0	0
60	4717
12	4658
0	4759
256	786
3	784
31	769
133	569
0	569
437	0
482	685
8	685
0	616
713	0
1518	0
43	336
2	322
0	305
0	191
2445	0
58	43
19	43
408	0
50	0
0	10
0	10
7	3733
0	4229
53	4125
27	3065
12	2534
0	0
205	0
0	0
3	0
392	0
1179	2149
0	2149
1811	1
171	0
181	0
1324	4
49	407
0	407
0	0
1044	3
421	0
9	61
0	61
4	0
0	142
0	142
0	130
541	0
17	0
102	2
75	156
0	156
12	0
390	0
200	0
0	1
0	1
1	0
0	0
0	0
342	0
6	12
0	12
973	0
0	0
6436	4
0	0
461	0
1	2
0	2
0	0
0	0
6250	6
4	0
0	0
1	3
0	3
0	0
0	57
0	31
0	55
0	0
0	4
6	4
85	0
0	4
0	4
370	1
3	27
0	32
0	42
0	37
0	41
0	36
0	24
59	0
0	471
59	471
1	0
15	0
0	0
112	0
1269	0
222	0
96	222
0	222
8	0
15424	7
0	0
14	0
73	0
6	0
346	0
1689	4
10	0
465	1953
1	1954
1	1952
0	411
0	508
4	474
46	456
1	358
78	294
0	294
0	216
1082	0
4	513
27	444
0	495
16	387
0	352
12	2061
240	2061
93	0
488	1064
0	1063
894	26
2642	26
3	6
0	6
0	5
20	136
0	135
3	115
0	72
3	142
9	143
0	122
2	123
0	120
0	0
39	0
2	0
0	919
0	857
0	866
0	735
534	1
0	4
0	4
0	4
13	0
21	158
5	158
14	625
0	900
15	689
0	0
53	130
1	130
0	1930
0	1962
0	1922
0	1954
15	0
2036	0
19	290
8	290
119	0
0	0
0	0
369	0
5	11
0	11
3865	2
1660	0
264	0
0	1355
0	1243
0	902
1	878
0	0
4	0
14	43
2	43
0	28
347	0
0	0
5	121
35	121
1611	2
189	2
0	0
0	729
8	532
0	487
0	460
168	0
43	0
646	0
106	710
1	710
1	661
30	0
1134	2
4	0
0	0
481	0
146	0
1630	1
461	0
574	0
128	296
0	296
899	2
0	0
0	0
60	253
3	253
0	4
0	4
16	112
0	112
389	0
1	0
0	0
1	23
2	23
0	20
49	0
3218	0
0	0
11	13
62	0
76	229
0	229
1930	1
106	1
0	90
0	71
0	66
0	72
0	63
0	57
0	49
445	0
431	0
3912	1
125	221
5	221
1	20
2	20
0	20
742	3039
42	3039
44	0
3	0
0	0
4468	2
36	157
1	157
7	0
0	0
0	0
0	0
104	0
68	775
0	775
304	0
242	0
0	75
0	92
4	89
0	75
0	71
0	310
0	310
4	158
27	0
2	0
0	0
50	0
0	404
30	404
0	40
1	40
1	19
0	29
11	29
321	1011
0	1011
193	1
0	0
0	0
1026	1
82	354
0	354
0	1656
192	1656
12	25
0	25
691	0
57	13
243	0
0	477
0	409
0	391
0	341
0	268
492	0
0	15
3	10
0	8
0	11
0	0
2	0
100	0
226	0
0	152
12	152
98	0
678	0
16	60
0	60
96	0
5	2549
0	2833
4	2129
0	2024
