UniqueCount	AmbigCount
268	0
0	267
11	211
0	208
0	118
0	7
0	57
12	57
2	1033
13	1033
1141	0
256	5431
0	5900
2	5157
63	310
0	310
0	1817
1	1457
1	1678
3998	1
12	362
958	363
28	56
0	56
1247	1
10	0
0	1314
0	1223
1	1075
0	4
0	4
0	4
1	342
122	342
288	0
328	0
3	17
0	17
34	0
88	0
43	506
0	506
0	505
0	447
87	0
327	0
516	0
55	0
269	0
0	0
257	0
748	0
0	0
0	0
0	10850
0	11362
0	11029
0	0
0	129
0	129
432	0
0	4
0	4
0	3
149	0
85	0
4	1
0	0
0	1
16	98
0	98
0	0
0	0
8	226
0	226
2388	2
534	0
1	0
1	5
0	5
0	0
865	0
2	25
0	25
55	936
6	936
0	656
197	0
798	1
0	206
0	193
0	174
1	64
0	0
336	1149
4	1149
2636	1
2	7
0	7
0	7
4	61
0	61
154	2241
0	2241
3	0
214	0
1068	2
2574	7137
0	7137
861	0
18	91
0	91
160	352
0	352
0	10
0	10
1	12
0	12
5	0
0	139
5	135
2	138
7	0
0	27
0	22
0	18
0	15
794	0
25	0
720	0
22	0
315	0
5	83
0	94
0	77
0	36
0	36
0	145
0	140
0	132
371	0
163	0
5184	0
642	720
0	720
3	0
462	0
266	0
27	0
0	288
0	198
0	245
0	155
0	160
0	57
3	61
0	55
386	0
0	658
0	393
0	528
2	266
0	382
3	353
0	318
0	323
360	0
154	0
0	565
0	610
0	550
0	520
2246	0
567	0
0	0
340	0
304	0
2	287
0	310
0	284
4	274
0	300
0	242
63	310
0	310
2	246
13	0
0	0
97	1
142	1
9	29
0	29
1	0
3	0
77	3993
11	3917
0	4027
129	505
0	504
4	496
108	466
0	466
698	0
460	987
12	985
0	937
729	0
1229	1
41	512
0	476
0	475
0	233
2314	0
37	33
11	33
454	0
85	0
0	10
0	10
0	1855
0	2086
3	2029
1	1407
0	1134
0	0
207	0
7	0
0	0
246	0
164	295
0	295
1608	0
205	0
173	0
1225	0
0	15
0	15
0	0
451	0
382	0
8	299
0	299
15	0
0	181
0	181
0	163
179	0
88	0
73	0
48	74
0	74
5	0
379	0
76	0
0	3
0	3
0	0
0	0
4	0
54	0
1	6
0	6
1185	1
0	0
7991	2
0	0
273	1
0	5
0	5
0	0
0	0
4997	0
7	0
0	0
0	0
0	0
0	0
0	252
0	120
4	232
2	0
0	11
7	11
628	0
2	25
0	25
422	1
1	38
0	45
0	62
0	55
0	58
0	51
0	47
84	0
0	333
56	333
5	0
34	0
0	0
214	0
1461	0
195	0
85	135
0	135
6	0
9994	1
0	0
105	0
382	0
2	0
306	0
638	0
2	0
385	1128
5	1128
9	1128
2	863
0	964
7	887
67	873
6	772
38	132
1	132
0	98
402	0
5	338
10	289
0	328
2	264
0	246
0	2028
173	2028
195	0
288	922
2	922
621	5
620	5
1	9
0	9
0	9
19	149
0	149
2	123
0	74
5	245
13	256
1	222
6	233
5	219
0	0
87	0
4	0
0	716
0	684
0	659
0	553
737	1
0	9
0	9
0	9
5	0
56	266
1	266
16	381
2	524
9	404
0	0
89	131
3	131
0	1716
0	1757
0	1701
0	1742
24	0
1957	1
57	735
2	735
66	0
0	0
0	0
356	1
7	3
0	3
20730	0
1050	0
259	0
0	1353
0	1238
0	883
2	864
3	0
1	0
17	42
0	42
0	33
262	0
1	0
15	191
65	191
3799	2
562	2
0	0
0	393
3	282
0	269
0	243
125	0
110	0
701	0
90	406
2	406
6	382
164	0
1097	0
6	0
0	0
185	0
60	0
686	0
232	0
491	0
145	325
0	325
1226	0
0	0
0	0
60	315
3	315
10	48
0	48
20	104
1	104
749	1
0	9
0	9
13	154
5	154
0	145
86	0
3693	0
0	0
81	19
30	0
64	212
0	212
310	0
53	0
0	117
0	76
0	69
0	104
0	100
0	86
0	65
193	0
514	0
9009	1
360	663
4	663
2	49
4	49
0	41
1259	5002
32	5002
35	0
5	0
0	0
4550	0
70	183
0	183
8	0
2	0
0	0
0	0
48	0
48	494
0	494
195	0
197	0
0	89
0	116
11	110
0	102
0	92
0	447
1	447
1	227
5	0
4	0
0	0
280	0
0	227
25	227
0	34
6	34
4	92
0	119
25	119
286	634
0	634
925	1
0	0
0	0
944	0
32	63
0	63
0	911
116	911
27	34
0	34
721	1
168	19
164	0
0	162
2	146
0	135
0	118
0	89
324	0
0	8
0	8
0	8
0	4
0	0
3	0
105	0
188	0
0	269
25	269
107	0
842	0
16	67
0	67
67	0
51	2136
0	2284
3	1695
0	1622
13	0
0	0
83	0
218	0
0	1910
0	1904
0	2026
55	151
0	151
34	1695
1	1695
6	0
43	296
0	296
2266	0
110	0
521	0
54	716
1	716
4	588
1364	1
573	0
35	100
0	100
313	581
0	581
1085	0
159	0
0	1329
2876	1329
95	904
0	904
95	152
0	152
0	1988
14	2115
0	2036
5	1945
6	1892
0	1678
172	0
20	0
194	0
1429	0
95	0
0	0
0	3
0	3
262	0
3174	0
11419	0
2515	0
1885	0
1302	0
0	4
0	4
0	0
0	0
0	0
2012	0
8	23
0	23
0	2
0	2
0	2
0	1341
57	1341
420	0
1897	0
0	0
208	220
3	220
57	0
0	0
7	9
0	9
1	0
72	417
1	417
20	0
27	0
456	0
0	0
274	0
23	0
665	0
0	0
3	98
0	98
4	0
0	0
1237	0
1150	0
13	61
0	61
587	0
53	173
0	173
396	434
0	434
34	0
1415	0
1	0
886	0
652	0
1875	0
1377	0
6708	114
0	429
12	301
0	442
38	0
360	1158
0	1158
818	0
174	457
0	457
12	0
0	0
0	0
208	0
556	0
77	0
1	53
0	48
0	29
0	1279
184	1158
0	127
0	106
0	105
590	0
27	417
1	417
217	572
6	572
193	0
252	225
1	225
0	213
0	312
0	144
0	243
3	83
61	78
0	62
