UniqueCount	AmbigCount
208	0
0	201
17	150
0	150
0	101
2	12
1	56
31	56
5	945
17	945
970	0
118	2352
1	2569
3	2278
63	299
1	299
0	1467
3	1174
5	1346
3591	0
4	291
844	291
32	82
0	82
973	0
21	0
0	2988
0	2750
10	2421
0	3
0	4
0	4
1	301
119	301
287	0
257	0
1	18
0	18
24	0
61	0
33	539
9	539
0	536
0	507
59	0
385	0
745	0
34	0
296	0
0	0
212	0
1451	0
0	0
0	0
0	9461
0	9968
0	9696
0	0
3	95
0	95
454	1
0	1
0	1
0	1
120	0
71	0
2	0
0	0
0	0
8	100
0	100
0	0
0	0
10	137
0	137
1295	0
650	0
1	0
0	1
0	1
0	0
1572	0
1	13
0	13
50	780
0	780
0	560
322	0
802	0
0	50
1	47
0	45
1	15
0	0
466	1260
4	1260
3082	1
8	31
1	31
0	27
6	68
0	68
85	1581
0	1581
2	0
178	1
760	0
3050	9131
0	9131
686	0
19	76
0	76
129	360
0	360
2	17
0	17
6	17
0	17
3	0
0	89
8	84
2	87
12	0
0	24
0	18
0	15
1	15
636	0
35	0
595	0
20	0
301	0
5	79
0	85
0	69
0	34
0	34
0	131
0	129
2	122
479	0
206	0
3893	0
526	632
0	632
3	0
449	0
264	0
18	0
0	282
0	188
0	251
0	157
0	158
0	61
0	64
0	51
257	0
0	728
0	435
0	547
6	257
0	347
3	312
2	276
0	280
369	0
156	0
0	610
0	661
0	593
0	539
2601	1
474	0
0	0
378	0
220	0
3	221
0	245
0	220
0	203
0	236
0	191
51	278
0	278
2	227
12	0
0	0
116	1
137	1
14	27
0	27
0	0
1	0
63	3499
11	3452
0	3544
94	461
0	460
6	458
91	460
1	460
716	0
400	719
13	719
0	677
634	0
1134	0
44	445
1	414
0	420
0	232
1997	0
24	40
18	40
519	0
76	0
1	8
0	8
1	1168
0	1342
3	1298
1	939
1	791
0	0
175	0
6	0
1	0
216	0
174	489
0	489
1727	0
196	0
208	0
1313	0
1	23
0	23
0	0
461	0
281	0
20	294
0	294
25	0
0	162
0	162
0	152
114	0
87	0
101	0
114	147
3	147
2	0
378	0
74	0
0	3
0	3
0	0
0	0
0	0
10	0
5	8
0	8
984	0
0	0
6882	1
0	0
239	0
1	1
0	1
0	0
0	0
4461	1
7	0
0	0
3	0
0	0
0	0
0	343
0	157
0	324
5	0
0	18
5	18
1802	0
2	25
0	25
4089	1
1	24
0	24
0	42
0	42
0	41
0	41
0	37
87	0
0	274
48	274
2	0
36	0
0	0
204	0
1060	0
204	0
60	116
0	116
7	0
8767	2
0	0
69	0
465	0
0	0
241	0
379	0
0	0
366	1031
2	1032
9	1029
0	733
0	824
5	766
77	752
2	631
66	217
0	217
1	144
402	0
1	327
10	289
0	317
3	257
0	240
0	1977
199	1977
246	0
248	785
6	785
464	3
610	3
0	15
0	15
0	12
12	133
0	133
6	111
0	78
10	198
15	213
0	173
5	188
6	171
0	0
54	0
5	0
0	630
0	592
0	589
0	488
798	0
0	16
0	16
0	16
12	0
49	258
3	258
13	350
1	503
5	398
0	0
59	91
1	91
0	1745
0	1781
0	1717
0	1753
19	0
1768	0
125	1479
15	1479
70	0
0	0
0	0
261	0
7	5
0	5
16788	1
1276	1
254	0
0	1042
0	953
0	683
0	666
0	0
7	0
15	49
2	49
0	40
289	0
3	0
10	126
54	126
4469	3
507	3
0	0
0	304
2	206
0	199
0	209
167	0
102	0
627	0
71	437
1	437
3	406
100	0
653	0
3	0
0	0
200	0
67	0
774	0
200	1
503	0
171	401
0	401
1047	0
0	0
0	0
55	350
1	350
6	54
0	54
26	118
4	118
284	0
0	2
0	2
16	278
15	278
0	251
102	0
3231	0
0	0
19	5
45	0
73	275
0	275
293	0
46	0
0	80
0	61
0	60
0	69
0	65
0	55
0	36
277	0
713	0
7455	0
561	1097
28	1097
3	36
5	36
0	34
964	3908
30	3908
21	0
10	0
1	0
4050	1
64	184
0	184
6	0
0	0
0	0
0	0
125	0
77	655
0	655
230	0
181	0
0	99
0	131
10	126
0	119
0	113
0	358
2	358
2	162
8	0
8	0
0	0
167	0
0	168
14	168
0	38
0	38
20	158
0	207
37	207
256	593
0	593
1007	1
0	0
0	0
926	0
16	30
0	30
0	933
122	933
18	33
0	33
568	0
36	5
161	0
0	173
1	157
0	147
0	141
0	109
557	0
0	8
0	8
0	8
0	6
0	0
0	0
65	0
172	0
0	167
18	167
96	1
879	0
10	42
0	42
62	0
37	1734
0	1854
2	1414
0	1378
12	0
0	0
72	0
142	0
0	1383
0	1346
0	1468
60	134
0	134
43	1816
3	1816
4	0
45	265
0	265
1854	0
100	0
429	0
60	677
2	677
4	545
1581	0
258	0
41	115
3	116
316	603
0	603
883	0
189	0
0	1254
2491	1254
116	826
0	826
70	134
0	134
0	2239
12	2374
0	2312
15	2207
10	2161
0	1938
147	0
11	0
172	0
977	0
83	0
0	0
0	4
0	4
245	0
4441	0
10749	2
2408	0
2528	0
1827	0
0	3
0	3
0	0
0	0
0	0
2017	0
5	20
4	20
0	9
0	9
0	8
0	1176
54	1176
299	0
1372	0
3	0
199	209
4	209
80	0
2	0
164	487
1	487
1	0
61	279
1	279
13	0
45	0
418	0
0	0
238	0
19	0
697	0
0	0
9	61
0	61
3	0
0	0
1105	0
1114	0
12	61
0	61
414	0
28	110
0	110
401	435
0	435
44	0
46	0
0	0
1198	0
661	0
1479	1
1247	0
5895	83
0	419
12	302
0	431
33	0
366	1126
0	1126
847	1
158	398
0	398
13	0
0	0
0	0
180	0
603	1
55	0
6	41
0	31
0	30
0	1032
155	931
0	105
0	97
0	97
622	0
25	455
0	455
227	503
5	503
187	0
246	268
1	268
0	207
0	332
0	140
0	265
4	63
25	62
0	40
0	0
4938	0
36	0
43	196
0	196
0	0
0	0
0	0
157	0
252	0
7	0
238	0
0	0
0	0
22	145
0	101
11	446
10	0
7	535
0	535
0	0
1534	0
855	0
212	0
25	119
0	119
191	526
0	526
0	472
7352	1
162	531
14	531
0	428
7	424
171	0
72	0
13	0
6	369
19	369
2	332
154	0
433	0
801	0
3	23
0	23
0	0
0	0
15	21
0	21
113	0
96	462
0	462
2	0
34	0
412	0
52	230
12	230
90	0
986	0
110	141
0	141
9	0
0	313
55	313
5	49
0	49
435	0
58	0
8	0
1	0
0	300
53	300
419	0
11	0
236	677
0	677
0	0
878	0
16	0
35	45
0	45
0	1
0	3
0	3
69	727
0	727
0	1694
74	1694
21	0
2	0
0	0
0	0
299	0
151	0
2	22
0	22
0	0
23	241
0	241
19	544
0	562
0	348
39	0
0	0
7	0
143	0
19	0
465	0
79	0
0	56
9	56
5	86
1	100
0	67
0	81
196	0
4	5
0	5
0	0
64	0
12	69
0	69
16	0
34	0
3	0
0	36
1	28
0	28
0	34
0	556
0	513
1	271
0	416
0	0
1120	0
29	98
0	98
0	46
0	42
0	26
0	29
846	0
155	0
682	0
6965	0
95	84
1	84
342	0
0	3
0	3
0	3
6	984
54	984
20	0
89	168
0	168
631	0
0	0
0	0
0	682
0	514
1	619
7	577
13	112
5	112
0	109
0	109
25	942
0	942
18	38
29	38
3	0
357	0
57	0
5	0
0	1
2937	3614
11	3613
2	0
123	0
49	272
5	272
340	0
172	267
2	267
90	0
125	1
141	659
0	659
0	486
3	1
1	534
30	534
0	0
0	0
18	0
72	0
74	589
46	589
0	0
0	0
4	0
7	0
107	0
0	1642
3	1547
0	1161
0	1088
138	493
0	493
264	245
0	245
1602	30
0	0
1356	0
267	0
2	2
0	2
0	0
64	0
0	0
1499	35
7	0
0	0
1	0
0	0
44	0
125	1260
0	1260
118	0
1891	0
1328	1
3201	0
14	22
0	22
5212	1
47	0
73	0
807	1
304	0
29	0
1	180
0	180
92	0
30	0
415	0
93	0
937	0
7	1
951	1
289	0
424	1967
239	1967
6	35
0	35
255	0
21	92
0	92
12	224
98	209
0	224
6	194
0	168
486	1040
0	1029
8	1038
345	0
365	752
1	751
92	0
120	1055
0	1055
25236	39125
2	39122
1589	0
1104	0
1	106
0	106
