UniqueCount	AmbigCount
337	0
0	266
13	171
0	170
0	165
0	9
1	66
31	66
4	1275
42	1275
1641	0
708	13498
1	14512
4	12024
74	248
0	248
0	2131
1	1726
3	1935
5478	3
40	712
1591	712
22	65
0	65
2097	0
15	0
0	1609
0	1538
2	1371
0	4
0	4
0	4
1	357
82	357
433	0
347	0
0	34
0	34
52	0
172	0
38	585
0	585
0	582
0	535
75	0
282	0
360	2
121	0
319	0
0	0
276	0
1251	0
0	0
2	0
2	17997
0	18691
0	18179
0	0
2	174
0	174
457	5
0	4
0	4
0	3
286	0
91	0
16	2
0	0
0	0
13	178
0	178
0	0
0	0
14	501
0	501
2608	0
505	0
0	0
0	4
0	4
0	0
1113	0
2	26
0	26
94	1537
0	1537
0	1064
176	0
1068	0
0	574
3	535
0	478
3	191
0	0
426	1256
3	1256
3028	1
7	12
0	12
0	10
5	44
0	44
147	1533
0	1533
0	0
367	0
1402	1
3463	8616
0	8616
858	0
13	77
0	77
172	431
0	431
4	14
0	14
8	14
0	14
4	0
0	109
8	104
7	104
8	0
0	42
0	38
0	30
0	25
766	0
45	0
1243	1
64	0
510	0
12	112
0	127
0	108
0	35
0	35
0	124
0	121
0	116
418	0
166	0
6626	5
576	874
0	874
14	0
617	0
443	0
34	0
0	219
0	128
0	191
0	100
0	135
0	61
0	65
0	51
607	0
0	888
0	469
0	715
0	368
0	473
2	401
0	354
0	403
402	0
192	0
0	779
0	859
0	765
0	741
2612	0
791	1
3	0
485	0
382	0
2	336
0	366
0	326
2	301
0	344
0	297
125	414
0	414
4	308
20	0
1	0
130	0
187	0
20	27
2	27
0	0
3	0
71	4698
18	4685
0	4768
195	593
0	590
10	583
109	488
0	488
968	0
740	1229
11	1229
0	1150
947	0
1551	0
23	507
0	483
0	457
0	270
3254	1
127	69
20	69
532	0
128	0
1	19
0	19
1	2116
0	2411
5	2298
5	1670
1	1354
0	0
384	0
9	0
3	0
254	0
161	265
0	265
2189	0
215	0
168	0
1537	2
2	19
0	19
0	0
668	0
504	2
11	133
0	133
25	0
0	213
0	213
0	197
225	0
54	0
114	0
50	109
0	109
4	0
518	0
147	0
1	2
0	2
0	0
0	0
7	0
75	0
9	38
0	38
1487	0
3	0
10367	6
0	0
252	0
1	3
0	3
0	0
0	0
5892	0
5	0
2	0
0	3
0	3
0	0
0	229
0	119
0	219
1	0
0	11
2	11
887	1
1	45
0	45
403	0
1	21
0	22
0	33
0	32
0	29
0	28
0	24
119	0
0	342
63	342
24	0
30	0
0	0
275	0
2263	0
210	0
120	204
0	204
12	0
17231	3
0	0
153	0
400	0
11	0
405	0
824	0
1	0
369	1738
3	1738
13	1736
8	1454
0	1720
18	1597
150	1554
5	1246
38	134
0	134
0	101
482	0
3	389
5	318
0	368
1	276
0	261
0	2876
311	2876
216	0
477	1184
0	1183
679	13
855	13
1	25
0	25
0	22
14	172
0	170
1	149
0	89
7	265
15	287
0	237
5	259
4	234
0	0
82	0
3	0
0	670
0	618
0	623
0	510
731	0
0	13
0	13
0	13
5	0
58	380
3	380
15	590
0	821
18	628
0	0
82	202
1	202
0	2984
0	3041
0	2949
0	3006
20	0
3196	1
63	989
5	989
94	0
0	0
1	0
442	0
12	22
1	22
19057	7
1303	0
280	0
0	1580
0	1461
0	1112
1	1082
5	0
12	0
16	40
7	40
0	34
339	0
0	0
5	238
66	238
4488	2
718	2
0	0
0	509
5	354
0	347
0	342
116	0
119	0
847	2
95	580
3	580
2	556
177	0
1349	2
3	0
0	0
448	0
63	0
1117	0
480	0
654	0
195	366
0	366
1211	0
0	0
0	0
82	383
9	383
9	61
0	61
12	81
3	81
1104	0
0	4
0	4
11	156
3	156
0	130
127	0
4659	2
0	0
117	29
40	0
64	225
0	225
590	0
80	0
0	126
0	80
0	67
0	116
0	109
0	102
0	92
272	0
682	0
9138	2
456	682
0	682
1	43
12	43
0	42
1291	4926
26	4926
27	0
0	0
0	0
5104	3
57	258
0	258
10	0
1	0
0	0
0	0
61	0
44	469
0	469
197	0
235	0
1	106
0	133
17	120
0	109
0	102
0	477
0	477
0	238
18	0
14	0
0	0
459	0
0	257
11	257
0	57
6	57
5	85
0	113
20	113
327	985
0	985
1012	0
0	0
0	0
1231	0
20	68
0	68
0	1364
197	1364
12	69
0	69
686	0
296	29
187	0
0	141
3	106
0	116
0	110
0	98
399	0
0	5
0	5
0	4
0	5
0	0
5	0
175	0
217	0
0	254
30	254
74	0
1289	0
22	100
0	100
93	0
71	2550
0	2746
3	2039
0	1964
21	0
0	0
93	0
384	3
0	3408
1	3338
0	3610
130	273
0	273
48	2134
15	2134
16	0
34	293
0	293
2949	1
31	0
646	0
63	557
0	557
1	475
2320	3
816	0
46	148
2	148
281	689
0	688
1392	0
218	0
3	2266
4300	2268
99	761
0	761
113	323
0	323
0	2224
13	2379
0	2309
6	2169
8	2117
0	1834
344	0
45	0
189	0
1680	0
132	0
0	0
1	3
0	3
305	0
3019	2
14768	6
3181	2
2284	0
1114	0
0	4
0	4
0	0
0	0
0	0
2921	1
6	21
0	21
0	6
0	6
0	2
0	1449
61	1449
729	0
2350	0
3	0
419	493
3	493
84	0
3	0
26	25
0	25
6	0
57	458
1	458
38	0
21	0
580	0
0	0
317	0
36	0
817	0
0	0
10	90
0	90
7	0
1	0
1916	3
1335	2
8	47
0	47
679	0
47	150
0	150
479	597
0	597
36	0
2012	0
1	0
1083	0
773	0
4915	3
1656	0
8859	253
0	481
3	369
0	493
36	0
347	1420
0	1420
1173	2
304	666
0	666
19	0
0	0
0	0
282	0
557	0
110	0
0	71
0	58
0	45
0	1362
208	1202
0	171
2	138
4	137
640	0
37	406
3	406
295	571
9	571
346	1
204	287
1	285
0	262
0	368
0	164
0	270
6	130
77	128
0	86
0	0
6074	4
11	0
77	215
2	215
0	0
0	0
0	0
259	0
328	1
16	0
401	0
0	0
0	0
16	189
0	137
12	435
37	0
11	599
0	599
0	0
2260	2
1467	0
270	0
53	512
0	512
191	524
0	524
0	483
11459	2
184	661
2	660
0	498
5	491
320	0
93	0
6	0
12	625
33	625
0	591
214	0
471	1
850	1
5	15
0	15
0	0
0	0
5	15
0	15
174	0
103	514
0	513
0	0
24	0
544	0
68	258
9	258
108	0
1305	0
260	258
0	258
5	0
0	330
38	330
2	25
0	25
554	0
75	0
5	0
0	0
0	444
87	444
462	0
14	0
246	854
0	854
3	0
1115	0
7	1
119	203
0	203
8	7
1	11
0	11
327	2406
0	2406
0	1862
92	1862
9	0
4	0
0	0
0	0
429	1
182	0
1	19
2	19
0	0
42	226
0	226
7	637
0	664
0	460
89	0
0	0
6	0
155	0
31	0
713	0
156	0
0	139
7	139
1	86
1	122
0	62
0	98
376	0
5	12
0	12
0	0
101	0
19	95
0	95
22	0
22	0
0	0
0	71
1	63
0	63
0	65
0	568
0	498
2	322
0	393
0	0
235	0
25	82
0	82
0	87
0	77
0	61
0	50
1038	0
520	0
573	0
8469	2
88	121
0	121
603	2
0	6
0	6
0	6
2	1301
76	1301
13	0
107	320
0	320
860	1
0	0
0	0
0	803
0	593
1	737
1	690
17	127
0	127
1	125
0	125
40	1083
0	1083
14	84
29	84
2	0
3714	0
78	0
5	0
0	0
3899	2911
2	2908
0	0
145	0
22	255
3	255
472	3
324	445
1	445
105	1
162	0
201	771
1	771
0	569
1	1
0	608
35	608
0	0
0	0
24	0
82	0
56	980
40	980
0	0
0	0
18	0
11	0
274	0
0	2448
0	2288
0	1717
0	1482
213	563
0	563
313	440
1	440
2655	86
1	0
1711	0
491	0
0	1
0	1
0	0
118	0
0	0
1715	64
6	0
1	0
3	0
0	0
93	0
123	1198
0	1198
265	0
1929	0
1275	0
3332	0
17	45
0	45
11579	5
43	0
107	0
695	0
307	2
32	0
0	308
0	308
108	0
37	0
464	0
84	0
1841	0
24	0
2227	4
370	1
877	2840
384	2840
8	39
0	39
336	0
36	122
0	122
30	305
111	283
0	305
2	258
0	218
435	1413
0	1411
2	1412
360	0
465	1061
0	1061
87	0
169	1926
0	1926
28076	43497
0	43493
1995	0
1141	0
3	155
0	155
0	1302
0	1403
0	1018
361	0
175	0
0	5
0	5
3292	2
0	255
0	183
1	215
0	355
22	355
15	88
0	88
60	240
1	240
2	0
0	1583
1	1157
1	1482
1	1202
119	0
719	0
118	68
4	68
300	1
2	719
1	719
15	719
1550	0
98	0
0	0
5	0
0	0
4	0
6880	5
0	300
0	168
2	106
0	213
0	81
0	152
3	0
25	0
0	0
224	0
3	2387
406	2625
3	2616
123	0
0	0
556	0
387	0
1	15
0	15
0	1
1	1
0	1
0	0
247	0
1734	0
167	0
4042	3
1	18
0	18
56	0
108	0
1795	0
0	145
23	145
5	0
153	0
0	3
0	3
8378	2
0	0
1127	758
0	757
603	0
303	0
942	0
289	0
1167	0
114	0
4	28
0	28
337	1217
0	1217
16	0
13	46
0	46
5	44
492	1
876	9657
11	9633
0	9651
1	6
0	6
0	0
1052	394
0	429
0	249
0	367
0	187
1081	0
341	0
9	482
0	482
0	220
0	207
0	195
0	205
0	175
132	0
46	0
81	127
0	127
82	0
408	442
18	442
164	0
0	0
0	0
370	488
1	0
0	0
12	872
2	842
8	0
63	0
40	0
1212	0
2	249
0	249
0	209
1685	0
0	0
61	0
127	0
39	765
1	765
2	565
122	0
1660	12
133	1
247	1
13	86
0	86
566	0
32	684
0	684
0	538
9	952
0	1050
3	971
0	814
4	0
137	97
0	91
1690	320
0	0
0	0
0	0
0	0
0	0
0	0
121	1012
1	1012
94	434
0	434
5	0
222	1510
0	1510
4	0
73	0
75	0
0	115
0	102
0	66
0	53
0	0
745	0
4128	1
0	523
0	339
0	286
0	286
1031	0
3	0
1477	320
740	12
155	0
91	441
0	441
1	0
0	403
0	0
17	403
80	95
0	95
1	0
233	7919
0	7919
17	0
2	0
0	0
26	515
0	515
3624	26479
2770	18347
0	14756
3141	26447
67	149
0	149
273	0
476	0
101	193
0	193
93	0
609	740
1	740
208	0
3	0
369	0
436	0
3	8
0	8
0	564
15	564
107	0
9	948
0	948
0	0
11	50
0	50
3	0
20	0
0	0
480	1373
0	1373
0	0
30	349
1	221
0	351
0	201
1206	0
0	0
0	0
0	0
135	0
1	0
5	0
147	0
3566	2
5341	4
0	516
0	516
0	462
2	380
65	70
0	70
332	379
0	379
0	348
647	0
102	966
0	966
1	5
0	5
159	0
54	0
7	160
0	175
1	160
1	14
0	16
0	7
215	0
55	120
0	120
71	0
0	215
0	169
0	186
6219	1
768	0
34815	10
34	52
0	52
215	0
712	1
43	1520
0	1520
248	0
18	0
0	874
0	951
2	1237
181	243
3	243
309	2
628	0
930	0
1373	1
55	0
2136	1
8259	0
56	204
1	204
3	170
2868	0
932	1
961	0
1378	3087
7	3087
0	2178
704	0
76	0
0	1074
82	1074
303	0
22	1138
0	1138
0	69
0	93
0	84
1625	3
0	0
99	657
0	657
169	251
0	257
0	173
7	10
0	10
3	828
0	913
35	849
0	741
0	740
0	0
813	3
27	184
2	184
27	654
0	654
0	57
0	57
262	0
475	2
255	0
229	0
0	0
723	0
120	159
8	159
798	1
230	0
0	258
0	283
7	288
0	288
0	205
27	98
0	98
10	0
1061	0
113	0
0	395
1	329
1	345
0	332
712	0
0	447
0	516
0	466
1033	0
157	0
240	0
630	0
921	0
0	0
134	0
16	126
0	126
1979	1
947	1
0	0
173	11
165	11
58	1901
0	1901
3584	1
3	40
0	40
20	62
0	62
643	0
38	3846
33	3846
61	1238
50	1238
0	1238
464	0
8	0
1	0
647	0
0	61
0	64
0	43
0	43
0	37
0	33
1	0
44	0
101	0
0	139
0	72
0	119
0	119
0	52
1288	0
3499	2
42	0
0	335
1	277
0	317
61	0
0	0
202	0
0	0
193	1172
0	1172
585	0
314	0
30	231
1	231
13511	13
199	0
201	124
0	124
5017	25783
3	25782
29	83
0	83
0	0
2	0
4	0
409	0
0	0
0	0
38	0
123	0
18	239
1	239
1444	0
335	0
134	0
150	0
0	84
34	84
3	44
0	44
0	0
97	547
2	547
0	58
0	42
1	49
0	0
549	1
700	0
21	0
0	0
4289	1
22	2703
0	2703
0	2493
103	0
