UniqueCount	AmbigCount
295	0
0	201
19	141
0	141
2	118
2	14
0	63
28	63
0	1150
27	1150
792	0
98	2407
0	2578
27	2322
48	282
1	282
0	855
4	700
4	783
3181	0
9	268
727	268
19	38
0	38
319	0
7	0
0	2779
0	2603
5	2254
0	4
0	4
0	4
1	255
89	256
313	0
79	0
2	14
0	14
12	0
79	1
33	635
1	635
0	633
0	592
30	0
609	0
706	0
28	0
354	0
0	0
120	0
2158	1
0	0
0	0
0	4502
0	4676
1	4526
0	0
1	102
0	102
539	3
0	3
0	3
0	1
216	0
63	0
19	1
0	0
0	1
16	115
0	115
0	0
0	0
18	495
0	495
662	0
645	0
3	0
0	1
0	1
0	0
24396	1
5	13
0	13
19	442
3	442
0	307
842	0
981	0
0	30
0	28
0	28
0	7
0	0
573	1654
5	1654
4622	0
22	71
2	71
0	60
7	31
0	31
31	445
0	445
1	0
74	0
744	0
951	2897
0	2897
396	0
24	51
0	51
360	1015
0	1015
1	9
0	9
3	8
0	8
15	0
0	74
2	72
3	72
1	0
0	19
0	16
0	10
0	11
595	0
23	0
1172	0
23	0
389	0
8	65
0	73
0	50
0	7
0	7
0	119
0	115
12	107
289	0
170	0
3760	1
370	452
0	452
2	0
741	0
193	0
8	0
0	189
0	114
0	167
0	92
0	115
0	66
0	73
0	57
205	0
0	920
0	522
0	728
7	191
0	244
3	220
1	198
0	206
399	0
367	0
0	532
0	572
0	519
0	489
2506	0
333	0
0	0
351	0
178	0
1	214
0	230
0	196
3	185
0	216
0	180
59	316
0	316
1	245
8	0
2	0
82	0
129	0
19	51
0	51
0	0
2	0
60	4016
17	3956
0	4056
83	582
4	582
11	581
116	576
0	576
491	0
355	633
21	633
0	596
503	0
1191	0
33	340
0	323
0	324
0	176
1383	0
31	45
14	45
370	0
22	0
0	8
0	8
2	1258
0	1415
2	1388
1	1024
1	813
0	0
138	0
9	0
0	0
376	2
752	1288
0	1288
1662	0
143	0
187	0
1460	0
23	208
0	208
0	0
889	0
325	0
180	2500
0	2500
46	0
0	110
0	110
0	104
248	0
19	0
24	0
203	387
2	387
5	0
359	0
112	0
1	3
0	3
0	0
0	0
3	0
140	0
8	10
0	10
781	0
0	0
4466	2
0	0
530	0
0	3
0	3
0	0
0	0
4477	1
0	0
0	0
1	5
0	5
0	0
2	1001
0	501
3	945
45	0
0	10
2	10
1479	0
2	10
0	10
2687	0
2	28
0	29
0	42
0	41
0	41
0	40
0	33
97	0
0	205
50	205
0	0
2	0
0	0
112	0
623	0
209	0
80	193
0	193
9	0
7291	0
0	0
19	0
89	0
3	0
295	0
808	0
0	0
448	1173
2	1175
10	1173
5	541
0	601
7	562
41	553
1	474
249	957
0	957
1	673
549	0
0	411
22	367
0	398
6	318
0	292
9	2156
196	2156
158	0
220	818
5	818
1024	9
1658	9
0	4
0	4
0	3
7	116
0	116
4	96
0	63
11	163
7	171
0	154
1	162
2	152
0	0
32	0
2	0
0	944
0	901
0	879
0	747
513	0
0	14
1	14
0	14
5	0
18	131
4	131
9	401
2	604
2	493
0	0
16	45
2	45
0	1625
0	1659
0	1606
0	1640
10	0
1017	0
84	1840
43	1840
78	0
0	0
1	0
236	0
2	1
0	1
2878	1
1498	0
234	0
0	951
0	859
0	628
0	617
0	0
16	0
12	41
3	41
0	33
300	0
4	0
9	117
34	117
2610	2
227	2
0	0
0	459
7	329
0	301
