UniqueCount	AmbigCount
659	0
0	244
27	159
0	159
3	140
3	19
1	130
42	130
4	1495
36	1495
1420	0
236	5547
1	6023
2	5174
48	268
0	268
0	1251
1	1028
4	1170
5429	0
5	298
861	298
23	53
0	53
2054	0
13	0
0	4997
0	4658
29	4013
0	2
0	2
0	2
1	411
126	411
376	0
265	0
3	70
0	70
49	0
88	3
45	601
2	601
0	601
0	556
47	0
410	0
581	1
22	0
302	0
0	0
316	0
1338	0
0	0
0	0
0	14226
0	14975
0	14575
0	0
0	104
0	104
537	2
0	2
0	2
0	2
123	0
60	0
8	1
0	1
0	1
11	79
0	79
0	0
0	0
6	230
0	230
2155	0
746	0
0	0
0	8
0	8
0	0
1713	0
5	19
0	19
65	1072
4	1072
0	735
391	0
897	0
0	142
1	138
0	121
4	39
0	0
469	1449
5	1449
3270	0
6	24
0	24
0	17
8	88
0	88
131	1757
0	1757
5	0
283	0
1227	0
3484	9958
0	9957
873	0
10	72
0	72
130	392
0	392
4	10
0	10
3	5
0	5
5	0
0	115
7	108
0	115
4	0
0	31
0	29
0	28
0	16
755	0
33	0
858	0
26	0
320	0
1	66
0	74
0	57
0	41
2	41
0	101
0	97
2	93
708	0
217	0
2403	0
571	659
0	659
5	0
551	0
321	0
11	0
0	236
0	155
0	208
0	127
0	135
0	59
0	59
0	47
364	0
0	787
0	459
1	612
6	319
0	434
0	401
1	372
0	347
474	0
155	0
0	664
0	716
0	644
0	611
3230	0
618	0
0	0
420	0
246	0
3	387
0	414
0	362
4	346
0	401
0	337
53	297
1	297
1	239
5	0
1	0
125	0
219	0
10	55
2	55
0	0
5	0
71	4726
21	4677
0	4787
121	564
2	564
9	558
145	605
0	605
858	0
672	1217
15	1217
0	1157
647	0
1340	0
62	597
2	552
0	553
0	334
2309	0
40	59
13	59
422	0
53	0
0	11
0	11
1	1342
0	1480
0	1438
3	1021
5	801
0	0
334	0
2	0
2	0
236	0
219	464
1	464
1687	0
247	0
213	0
1426	0
2	31
0	31
0	0
603	1
448	0
12	190
0	190
14	0
0	189
0	189
0	166
167	0
63	0
112	0
53	94
3	94
4	0
423	0
111	0
0	1
0	1
0	0
0	0
0	0
37	0
4	24
0	24
1465	0
0	0
9567	0
0	0
488	0
0	2
0	2
0	0
0	0
6212	0
4	0
2	0
0	7
0	7
0	0
0	451
0	215
2	421
22	0
2	16
7	16
1994	0
2	50
0	50
2002	0
0	40
0	39
0	63
0	64
0	59
0	60
0	45
89	0
0	349
64	349
5	0
26	0
0	0
263	0
1319	0
208	0
92	158
1	158
20	0
9620	0
0	0
65	0
400	0
1	0
338	0
324	0
0	0
332	1109
4	1109
21	1108
16	4612
0	5144
35	4592
307	4427
35	4106
100	353
1	353
0	239
464	0
2	447
16	398
1	431
5	350
0	327
0	2734
284	2734
320	0
310	1089
2	1089
373	3
386	3
2	7
0	7
0	6
20	163
0	162
3	142
0	85
13	303
21	316
1	281
3	294
10	276
0	0
73	0
3	0
0	824
0	780
1	767
0	649
1015	0
5	21
0	21
0	21
1	0
58	251
4	251
17	620
2	871
0	654
0	0
71	119
0	119
0	2415
0	2463
0	2395
0	2443
16	0
2965	0
153	2154
23	2154
56	0
0	0
0	0
388	0
10	15
1	15
12027	2
1597	0
259	0
0	1120
0	1037
0	747
0	724
0	0
9	0
11	51
1	51
0	43
366	0
1	0
26	173
67	173
4645	4
751	4
0	0
0	409
2	275
0	273
1	267
183	0
97	0
827	0
94	551
0	551
1	520
121	0
801	1
5	0
0	0
229	0
55	0
860	0
222	0
685	0
228	498
0	498
1545	0
0	0
0	0
51	234
4	234
5	52
0	52
23	114
0	114
480	0
0	3
0	3
13	300
7	300
0	266
137	0
3653	0
0	0
9	2
44	0
83	258
0	258
462	0
62	0
0	133
0	92
0	77
0	116
0	109
0	90
0	71
368	0
928	0
6934	0
531	1095
44	1095
4	68
2	68
0	63
675	2805
35	2805
40	0
7	0
1	0
3181	0
90	170
0	170
11	0
0	0
0	0
0	0
109	0
90	651
0	651
283	0
275	0
1	139
0	167
9	157
0	141
0	123
0	376
0	376
2	176
40	0
12	0
0	0
269	0
0	217
28	217
0	47
10	47
16	125
1	172
52	172
387	1021
0	1021
1176	0
0	0
0	0
1044	0
18	61
0	61
0	1272
155	1272
23	52
0	52
786	0
23	2
173	0
0	208
2	186
0	171
0	146
0	117
539	0
0	16
1	14
0	14
0	11
0	0
6	0
88	0
176	0
0	203
25	203
107	0
890	0
8	56
0	56
63	0
44	2777
0	2976
3	2262
0	2180
28	0
0	0
70	0
162	0
0	2673
0	2644
0	2819
76	196
0	196
51	2253
7	2253
5	0
38	284
0	284
2381	0
119	0
495	0
52	770
1	770
11	641
2073	0
714	0
57	162
3	162
215	458
0	458
906	0
267	0
0	1374
2838	1374
104	957
0	957
69	129
0	129
0	2743
15	2898
0	2806
21	2700
4	2633
0	2376
153	0
20	0
194	0
1161	0
94	0
0	0
1	2
0	2
336	0
4326	1
11981	1
2509	0
2509	0
2183	0
0	4
0	4
0	0
0	0
0	0
2566	0
6	35
3	35
0	3
0	3
0	3
0	1448
79	1448
398	0
1740	0
2	0
199	218
1	218
51	0
0	0
60	166
0	166
0	0
74	432
0	432
21	0
53	0
499	1
0	0
325	0
23	0
710	0
1	0
12	115
0	115
4	0
0	0
1357	0
1667	0
9	70
0	70
458	0
43	165
0	165
463	482
0	482
37	0
79	0
0	0
1560	0
729	0
1262	0
1847	0
5682	125
0	407
7	300
0	424
57	0
386	1293
0	1293
1267	0
192	488
0	488
33	0
0	0
0	0
245	0
564	0
57	0
1	60
0	45
0	41
0	1103
176	970
0	140
0	129
0	129
677	0
54	515
3	515
379	848
11	848
242	0
265	263
0	263
0	332
0	544
0	209
0	421
2	59
29	59
0	45
0	0
6296	1
45	0
57	195
1	195
0	0
0	0
0	0
236	0
327	0
9	0
260	0
0	0
0	0
17	171
0	107
6	509
21	0
16	689
0	689
0	0
1651	1
1143	1
259	0
36	165
0	165
235	619
0	619
1	560
7605	1
221	873
20	873
0	686
13	675
190	0
48	0
8	0
4	532
37	533
2	504
128	0
475	0
842	0
5	36
0	36
0	0
0	0
25	35
0	35
196	0
107	588
0	588
6	0
54	0
537	0
59	296
2	296
94	0
1293	0
159	184
0	184
11	0
1	379
51	379
9	38
0	38
545	0
57	0
9	0
1	0
0	351
67	351
452	0
35	0
230	751
0	751
0	0
1241	0
25	0
24	44
0	44
3	1
0	3
0	3
958	5779
0	5779
0	2850
121	2850
13	0
3	0
0	0
0	0
296	0
147	0
2	13
0	13
0	0
30	254
0	254
33	465
0	479
0	315
35	0
2	0
9	0
157	0
20	0
3894	0
81	0
0	80
8	80
1	121
2	117
0	95
0	91
228	0
4	7
0	7
0	0
90	0
15	67
0	67
22	0
32	0
0	0
0	63
4	50
3	50
0	51
0	646
1	574
0	308
0	484
0	0
884	0
22	105
0	105
0	61
0	56
1	44
0	42
1595	0
148	0
794	0
7521	1
79	103
2	103
381	0
0	7
0	1
2	7
15	1367
93	1367
19	0
123	275
0	275
884	0
0	0
0	0
0	817
0	630
4	750
6	708
13	107
1	107
0	105
0	105
63	1607
0	1607
5	43
20	43
0	0
626	0
56	0
7	0
3	0
2810	3815
10	3815
1	0
128	0
49	374
1	374
374	0
123	255
3	255
150	0
81	0
130	760
0	760
0	595
7	0
0	699
37	699
0	0
0	0
37	0
89	0
85	887
56	887
0	0
0	0
4	0
6	0
250	0
0	1728
2	1615
0	1222
0	1173
190	577
0	577
306	266
0	266
2236	57
0	0
1771	1
387	0
1	5
0	5
0	0
88	0
0	0
1682	29
15	0
3	0
1	0
0	0
42	0
173	1559
0	1559
212	0
2704	1
1288	0
3850	0
11	8
0	8
6864	1
62	0
93	0
828	0
349	0
29	0
0	214
0	214
83	0
38	0
480	0
161	0
1164	0
7	0
1250	0
426	0
933	3609
465	3609
4	24
0	24
320	0
27	89
2	89
18	247
107	226
0	247
4	209
0	186
507	1192
0	1186
14	1191
408	0
505	1073
1	1073
61	0
146	1701
0	1701
20592	29771
0	29770
1847	0
1237	0
5	176
0	176
0	1571
0	1689
0	1130
277	0
127	0
0	10
0	10
1458	0
0	171
0	133
0	146
0	405
28	405
17	101
0	101
37	144
0	144
0	0
0	1450
3	1124
2	1379
2	1131
26	0
875	0
83	94
3	94
293	0
2	891
0	891
30	891
1602	0
82	0
0	0
1	0
0	0
3	0
6459	0
0	235
0	149
0	99
0	159
0	73
0	105
1	0
114	0
0	0
229	0
0	1297
273	1395
4	1391
103	0
0	0
437	0
855	0
11	106
15	106
0	0
0	0
0	0
0	0
167	0
1449	0
142	0
4208	6
1	7
0	7
52	0
953	0
1337	0
0	519
71	519
6	0
88	0
0	0
0	0
3424	0
0	0
857	652
0	652
540	2
276	0
750	0
359	0
926	0
130	0
2	24
0	24
618	2417
1	2417
30	0
17	53
0	53
0	51
589	0
403	6114
18	6106
0	6110
6	19
0	19
0	0
634	199
0	205
0	118
0	202
0	115
1408	0
192	0
7	368
0	368
0	246
0	232
1	221
0	236
0	210
35	0
39	0
139	265
7	265
72	0
145	180
9	180
124	0
0	0
0	0
506	598
0	0
0	0
29	1030
17	999
1	0
12	0
9	0
932	0
6	275
0	275
0	208
1617	0
0	0
51	0
97	0
41	520
6	520
3	386
115	0
1532	7
164	0
211	0
5	60
3	60
637	0
13	373
0	373
0	256
10	955
0	1059
3	991
0	832
2	0
61	48
0	40
1603	350
0	0
0	0
0	0
0	0
0	0
0	0
78	711
0	711
103	540
0	540
11	0
161	1470
0	1470
1	0
90	0
76	0
0	96
0	81
0	71
0	56
0	0
680	0
2818	0
0	357
0	277
0	167
0	176
622	0
0	0
1562	350
413	15
94	0
54	406
4	406
2	0
0	381
2	1
9	380
44	90
0	90
1	0
316	9981
2	9981
3	0
5	0
0	0
23	421
0	421
2199	17760
2162	11761
0	8977
1971	17735
42	118
0	118
222	0
505	0
62	156
0	156
118	0
589	838
12	838
188	0
1	0
277	1
464	0
1	3
0	3
0	460
21	460
112	0
8	777
4	777
0	0
8	49
0	49
1	0
22	1
0	1
379	1165
0	1165
0	0
28	284
0	159
0	287
0	129
999	0
0	0
0	0
0	0
106	0
0	0
4	0
87	0
2657	0
4672	0
0	504
0	504
0	465
3	374
40	57
0	57
205	306
0	306
0	278
236	0
73	898
1	898
0	4
0	4
107	0
50	0
8	102
0	118
0	108
0	26
0	28
0	12
221	0
87	255
0	255
66	0
0	185
0	158
0	161
4164	0
897	0
20769	0
39	27
0	27
181	0
496	0
92	1555
0	1555
569	0
1	0
0	675
0	774
1	1008
121	231
2	231
375	0
415	0
568	0
1313	1
128	0
1908	0
7638	0
63	166
5	166
0	124
2615	0
1528	0
653	0
301	1211
0	1211
0	955
558	0
145	0
1	1083
72	1083
218	0
14	1055
0	1055
0	46
0	82
0	77
1626	0
1	0
57	323
0	323
156	279
0	288
2	197
6	7
0	7
9	1053
0	1199
32	1071
2	966
0	1038
0	0
556	0
12	163
3	163
31	781
0	781
0	86
