UniqueCount	AmbigCount
511	0
0	144
15	88
0	88
0	84
2	10
3	33
15	33
0	2474
66	2474
1782	4
127	3806
0	4151
28	3630
56	132
1	132
0	1323
3	1060
0	1170
4760	1
31	660
1464	660
11	22
0	22
1800	0
39	0
0	2584
0	2493
6	2193
0	4
0	4
0	4
1	217
48	217
277	0
97	0
0	37
0	37
53	0
198	0
53	882
3	882
0	880
0	845
65	0
597	1
346	0
253	0
425	0
0	0
243	0
2328	1
0	0
0	0
2	6459
0	6741
0	6577
0	0
6	282
1	282
506	6
0	1
0	1
0	1
233	0
66	0
7	2
0	2
0	2
25	220
0	220
2	0
0	0
71	1569
0	1569
765	0
580	0
1	0
0	5
0	5
0	0
32386	9
42	180
0	180
32	809
1	809
0	572
1178	0
1494	5
0	534
4	502
0	455
5	174
3	0
631	1905
12	1905
5194	0
95	246
5	246
0	200
4	47
0	47
78	640
0	640
4	0
446	0
1749	0
490	1282
0	1282
769	0
19	58
0	58
440	1163
0	1163
2	16
0	16
4	13
0	13
187	0
0	71
3	68
2	70
2	0
0	37
0	33
0	30
0	15
692	5
39	0
1780	1
48	0
813	0
9	115
0	131
0	98
0	30
0	30
0	82
0	80
0	75
159	0
153	0
6396	2
554	774
0	774
13	0
962	2
649	0
22	0
0	156
0	92
0	139
0	75
0	96
0	61
2	71
0	67
773	0
0	1310
0	665
0	1067
7	241
0	304
0	258
0	229
1	267
296	0
618	0
0	643
0	710
0	636
0	615
3125	1
868	0
1	0
408	0
289	0
2	345
0	374
0	338
0	320
0	370
0	295
79	340
2	340
2	258
37	0
2	0
121	0
205	0
9	12
0	12
0	0
0	0
89	5583
16	5550
0	5645
324	1044
1	1043
39	1028
163	743
1	743
403	0
730	902
8	902
0	830
875	0
2022	0
28	413
0	399
0	376
0	210
2228	0
76	54
13	54
646	0
48	0
1	4
0	4
6	3771
0	4207
43	4100
9	3149
7	2621
0	0
594	2
95	0
1	0
451	0
979	1564
0	1564
1503	0
259	0
248	0
1788	0
52	412
0	412
0	0
1338	0
469	1
6	69
0	69
2	0
0	345
0	345
0	317
757	0
16	0
182	1
179	343
0	342
10	0
533	0
198	0
1	7
0	7
5	0
0	0
69	0
492	0
33	87
0	87
1184	0
0	0
8024	1
0	0
824	1
5	9
0	8
0	0
0	0
6463	1
3	0
0	0
2	6
0	6
0	0
0	68
0	34
0	59
0	0
0	5
0	5
115	0
0	5
0	5
421	2
3	46
0	43
0	54
0	57
0	46
0	49
0	36
75	0
0	473
92	473
3	0
16	0
0	0
98	0
1369	0
256	0
122	285
0	285
23	0
17501	1
0	0
13	0
108	0
3	0
349	0
1403	0
10	0
464	2189
1	2189
5	2188
14	1029
0	1256
14	1179
104	1148
9	871
69	252
0	252
1	187
1251	0
5	759
29	665
0	728
16	574
0	530
3	2616
225	2616
202	0
419	1106
0	1106
8815	126
18177	132
6	12
0	12
0	10
17	187
0	186
1	150
0	89
2	180
8	178
0	166
2	164
2	162
0	0
58	0
2	0
0	1180
0	1121
1	1114
0	949
522	0
0	5
0	5
0	5
13	0
47	190
3	190
15	977
0	1322
19	1031
4	0
61	146
2	145
0	2430
0	2470
0	2412
0	2452
23	0
3144	1
