UniqueCount	AmbigCount
399	0
0	160
8	108
0	108
0	88
3	13
0	37
30	37
0	2411
65	2411
1607	0
99	2837
0	3130
31	2760
37	123
0	123
0	1186
3	986
1	1073
4539	0
39	660
1245	661
16	7
0	7
1339	0
38	0
0	2013
0	1935
3	1732
0	7
0	8
0	8
0	196
53	196
261	0
70	0
0	43
0	43
53	0
162	0
59	769
1	769
0	768
0	717
57	0
482	0
287	0
184	0
365	0
0	0
202	0
2373	0
0	0
1	0
0	6265
0	6508
0	6334
0	0
5	231
0	231
510	4
0	0
0	0
0	0
192	0
68	0
12	0
0	0
0	0
12	177
0	177
0	0
0	0
57	1488
0	1488
602	1
506	0
0	0
0	2
0	2
0	0
26455	6
27	97
0	97
34	730
2	730
0	517
982	0
1262	0
0	372
3	350
1	319
4	123
4	0
655	1624
11	1624
4587	2
67	129
2	129
0	94
4	46
0	46
66	642
0	642
2	0
443	0
1437	0
448	1128
0	1128
655	0
16	78
0	78
400	999
0	999
1	18
0	18
0	13
0	13
146	0
0	47
3	45
4	44
0	0
0	39
1	33
0	32
0	25
640	0
44	0
1284	0
31	0
673	0
6	124
0	134
0	118
0	19
0	19
0	62
0	61
3	59
126	0
146	0
5350	2
448	633
0	633
11	0
848	0
548	0
22	0
0	135
0	71
0	119
0	55
0	89
0	59
0	62
0	50
747	0
0	1172
0	600
0	951
3	259
0	335
4	278
0	239
0	294
247	0
492	0
0	551
0	611
0	546
0	515
2692	0
848	0
2	0
368	0
289	0
0	292
0	309
0	273
3	246
0	305
0	254
84	313
0	313
0	234
19	0
7	0
98	0
171	0
15	11
0	11
1	0
4	0
65	4700
8	4678
0	4739
296	1002
1	1002
39	989
149	624
3	624
379	0
668	840
4	840
1	769
816	0
1839	0
24	350
0	334
0	319
0	177
2036	0
68	54
17	54
538	0
39	0
2	7
0	7
3	2182
0	2428
21	2362
2	1786
1	1463
0	0
435	0
37	0
4	0
384	0
729	1280
0	1279
1370	0
225	0
236	0
1657	0
38	378
0	378
0	0
1070	0
423	0
1	48
0	48
12	0
0	298
0	298
0	259
647	0
27	0
132	0
122	210
0	210
27	0
446	0
168	0
0	2
0	1
2	2
0	1
77	0
477	0
36	84
0	84
1100	0
0	0
7188	3
0	0
663	0
1	3
0	3
0	0
0	0
5560	2
4	0
0	0
2	4
0	4
0	0
0	40
0	18
0	37
0	0
0	4
0	4
109	0
0	1
0	1
362	0
2	54
0	51
0	63
0	66
0	59
0	62
0	43
84	0
0	457
39	457
6	0
16	0
0	0
87	0
1221	0
206	0
104	210
0	210
11	0
16092	2
0	0
19	0
118	0
0	0
335	0
1130	0
3	0
408	1899
4	1899
2	1896
10	847
0	1034
10	963
85	933
3	723
45	240
1	240
0	170
1225	1
3	604
27	536
0	585
9	484
0	460
7	2227
198	2227
157	0
420	964
0	964
6307	145
14320	146
3	26
0	26
0	26
25	145
0	144
8	121
0	62
3	138
6	139
0	123
1	124
6	121
0	0
64	0
4	0
0	1077
0	1013
0	985
0	845
510	0
1	2
0	2
0	2
10	0
30	175
1	175
11	728
0	1021
19	800
0	0
41	115
1	115
0	2191
0	2235
0	2178
0	2222
18	0
2403	2
16	239
1	239
185	0
0	0
0	0
402	0
6	3
0	3
1762	0
1520	0
290	0
0	1313
0	1238
0	893
0	873
0	0
0	0
16	45
0	45
0	39
349	0
1	0
4	206
61	206
2162	1
438	1
0	0
0	1046
10	733
0	722
0	696
188	0
38	0
671	0
197	1243
0	1243
1	1173
58	0
1304	0
3	0
0	0
641	0
151	0
1804	0
455	0
607	0
186	425
0	425
1055	0
0	0
0	0
79	456
11	456
0	3
0	3
13	108
1	108
437	0
0	0
0	0
5	39
2	39
0	36
541	0
3282	3
0	0
64	29
79	0
56	171
0	171
2075	0
102	0
0	101
0	71
0	62
1	90
0	83
0	76
0	75
353	0
512	0
2491	1
107	181
2	181
3	20
0	20
0	20
609	2338
25	2338
68	0
5	0
3	0
3441	1
38	173
0	173
15	0
2	0
0	0
0	0
131	1
106	1248
0	1248
300	0
318	0
0	93
0	120
6	112
0	100
0	91
0	253
0	253
0	127
29	0
3	0
0	0
155	0
0	445
27	445
0	51
8	51
0	37
1	43
15	43
408	1356
0	1356
420	0
0	0
0	0
1134	1
129	431
0	431
0	1652
215	1652
4	40
0	40
588	0
236	29
296	0
0	469
1	365
0	409
0	378
0	322
532	0
0	16
2	12
0	12
0	12
0	0
55	0
92	0
292	0
0	181
20	181
94	0
899	0
12	64
0	64
125	0
13	2544
0	2810
2	2118
0	2040
28	0
0	0
104	0
284	0
0	2130
0	2089
0	2245
132	210
0	210
60	2107
10	2107
3	0
26	256
0	256
4265	3
29	0
924	0
72	556
5	556
1	464
2064	0
594	1
47	222
7	222
637	1767
0	1767
871	0
400	0
0	2590
4201	2590
71	374
0	374
75	228
0	228
0	3022
6	3164
0	3107
20	2964
4	2922
0	2529
150	0
4	0
289	0
769	0
56	0
3	0
0	2
0	2
343	0
4236	0
18112	6
2201	0
4033	0
1063	0
0	0
0	0
0	0
0	0
0	0
2973	3
5	23
0	23
0	4
0	4
0	3
0	1894
125	1894
412	0
1810	1
2	0
311	359
8	359
76	0
0	0
1316	2661
2	2661
3	0
39	290
0	290
56	0
12	0
1172	0
0	0
257	0
46	0
493	0
1	0
4	77
0	77
7	0
0	0
788	0
2205	1
11	53
0	53
589	0
48	164
0	164
713	1024
0	1024
34	0
394	0
3	0
2153	1
775	0
2947	2
3243	1
7383	256
0	452
7	369
1	465
93	0
475	1993
0	1993
1872	1
505	966
0	966
16	0
0	0
0	0
381	0
848	1
138	0
3	55
0	49
0	37
0	1504
153	1001
0	539
0	463
5	461
379	0
50	440
0	440
224	513
12	513
455	0
221	286
3	286
0	1147
0	1499
0	754
0	1106
5	301
176	300
1	196
0	0
5620	0
9	0
35	197
0	197
0	0
0	0
0	0
342	0
301	0
57	0
396	0
1	0
0	0
13	222
0	164
13	608
104	0
28	1195
0	1195
0	0
1454	1
1137	0
439	0
125	872
0	872
295	905
0	905
0	815
8577	0
233	918
7	918
1	700
6	694
201	0
38	0
4	0
10	457
26	457
2	436
164	0
1166	1
1050	0
0	7
0	7
0	0
0	0
43	86
0	86
60	0
95	244
0	244
1	0
54	0
748	1
41	406
7	406
57	0
1425	1
149	148
0	148
5	0
0	357
43	357
10	116
0	116
499	0
43	0
7	0
0	0
0	328
52	328
223	1
66	0
250	817
0	817
0	0
2478	0
29	0
55	90
0	90
2	3
0	7
0	7
165	1176
0	1176
0	3523
147	3523
47	0
1	0
0	0
0	0
227	0
143	0
4	11
1	11
0	0
47	266
0	266
6	432
0	454
0	316
84	0
1	0
0	0
155	0
108	0
1729	0
200	0
1	77
3	77
0	51
0	45
0	41
0	35
613	0
41	43
0	43
0	0
100	0
19	67
0	67
11	0
35	0
3	0
0	53
4	46
0	46
0	45
0	558
0	502
3	318
0	395
0	0
994	0
16	79
0	79
0	27
0	23
0	15
0	19
947	0
212	0
490	0
9928	5
61	72
0	72
574	0
0	164
0	136
0	144
13	1466
74	1466
20	0
51	201
0	201
1643	0
0	0
0	0
0	633
0	465
2	564
3	530
11	94
1	94
0	88
0	90
35	1328
0	1328
5	20
17	20
0	0
5791	0
67	0
9	0
7	0
4696	3479
15	3478
1	0
187	0
31	187
1	187
409	0
49	64
0	64
77	0
132	0
148	441
0	441
0	324
0	0
2	594
25	594
0	0
2	0
113	0
145	0
49	635
35	635
0	0
0	0
11	0
13	0
335	0
0	2457
1	2306
0	1770
0	1515
191	587
0	587
338	425
1	425
3748	127
0	0
2015	1
362	0
0	0
0	0
0	0
147	0
0	0
859	42
3	0
2	0
0	0
1	0
68	1
195	1464
0	1464
309	0
1855	0
865	0
3461	0
4	15
0	15
12753	1
131	0
100	0
3152	0
638	0
95	0
4	233
0	233
102	0
13	0
258	0
52	0
1951	1
23	0
1245	0
423	0
681	2089
244	2089
12	38
0	38
276	0
14	84
0	84
11	179
82	168
0	179
3	153
0	128
305	890
0	887
5	889
170	0
467	989
4	989
54	0
231	2898
0	2898
16944	25816
1	25816
1758	1
1099	0
4	235
0	235
0	2537
0	2747
0	1898
278	0
121	0
0	1
0	1
2504	0
0	272
0	204
1	226
1	1544
103	1544
12	59
0	59
22	149
2	149
1	0
0	1381
8	1051
3	1279
1	1040
37	0
653	0
69	36
3	36
351	0
11	1532
31	1532
30	1532
1432	0
158	0
5	0
2	0
0	0
0	0
5466	1
1	227
0	115
0	90
0	165
0	53
0	117
0	0
68	0
0	0
400	0
6	2000
295	2195
12	2189
113	0
0	0
629	0
1104	0
63	323
7	323
0	2
0	2
0	2
0	0
423	0
1149	0
237	0
2647	5
0	4
0	4
32	0
679	0
1545	0
0	123
9	123
12	0
106	1
0	3
0	3
4663	0
0	0
639	546
0	546
730	1
359	0
612	0
644	0
1139	0
185	2
3	30
0	30
494	1632
1	1632
26	0
19	39
0	39
1	38
709	0
470	4960
13	4949
0	4957
0	0
0	0
0	0
312	95
0	112
0	60
0	107
0	55
2669	2
271	0
3	325
0	325
0	144
0	137
0	129
0	138
0	125
28	0
47	0
539	934
5	934
432	0
123	136
6	136
148	0
0	2
0	2
592	731
3	0
0	0
14	1164
10	1116
1	0
21	0
50	0
1275	0
0	289
0	289
0	231
1948	0
1	0
15	0
16	0
25	704
3	704
0	543
164	0
1570	10
66	0
263	0
16	170
1	170
617	0
14	410
0	410
0	333
0	2124
0	2346
5	2187
0	1859
0	0
84	66
0	62
1835	449
0	0
0	0
0	0
0	0
0	0
0	0
99	885
1	885
103	530
0	530
2	0
327	2433
0	2433
2	0
89	0
171	0
0	53
0	49
0	36
0	32
0	0
647	0
3907	0
0	354
0	240
0	172
0	172
995	0
1	0
2075	449
550	9
158	0
82	511
1	511
0	0
0	437
0	0
15	437
25	61
0	61
0	0
207	7714
1	7714
77	0
4	0
0	0
49	728
0	728
5104	38651
3240	25414
2	20376
4770	38604
34	72
0	72
225	0
396	0
64	161
1	161
120	0
656	957
4	957
257	0
0	0
194	0
605	0
1	6
0	6
2	582
16	582
398	0
7	736
3	736
0	0
12	92
0	92
5	0
115	0
0	0
311	1098
0	1098
0	0
24	389
0	231
0	389
0	203
1095	0
0	0
0	0
0	0
124	0
8	0
26	0
83	0
1921	0
10374	2
0	471
0	471
0	427
3	365
114	103
0	103
258	567
0	567
0	511
405	0
75	599
0	599
2	8
0	8
98	0
74	0
0	44
0	50
0	47
1	27
0	29
0	15
160	0
40	85
0	85
82	0
0	122
0	111
0	103
6527	0
730	0
23038	1
21	26
1	26
304	0
1593	0
47	1892
0	1892
424	0
9	0
2	1864
0	2017
1	2526
85	180
2	180
373	0
632	0
870	0
1360	0
204	0
1743	1
4658	0
62	159
0	159
0	134
1730	0
2003	1
711	0
654	1608
0	1607
0	1135
1642	0
40	0
0	1096
99	1096
293	0
16	1306
0	1306
0	40
0	52
0	49
1426	0
0	0
69	605
0	605
192	265
0	267
0	217
8	11
0	11
1	474
0	523
4	486
0	414
0	428
0	0
528	0
10	126
0	126
53	674
0	674
0	85
1	85
316	0
615	0
225	0
416	0
0	0
390	0
148	288
16	288
867	0
467	0
0	469
0	497
19	505
1	505
0	365
27	136
0	136
52	0
1447	1
3354	1
0	131
0	115
1	106
0	112
455	0
5	1660
0	1898
5	1705
2358	0
443	0
275	0
1205	0
914	0
0	0
63	3
18	106
0	106
940	0
983	0
0	0
154	3
138	3
34	1468
0	1468
3000	0
4	70
0	70
2	12
0	12
857	0
31	3553
43	3553
26	591
16	589
0	591
683	0
6	0
0	0
504	0
0	88
0	101
0	74
0	74
0	67
0	64
2	0
37	0
154	0
0	363
0	172
0	310
0	315
0	124
1236	0
5204	1
81	0
0	235
0	207
0	208
256	0
0	0
123	0
1	0
209	1284
0	1284
478	0
340	0
28	280
0	280
10362	3
279	0
284	166
1	166
3159	16873
3	16873
12055	24086
13	24085
2	0
1	0
11	0
44	0
0	1
0	1
40	0
49	0
16	153
2	153
1473	0
138	0
110	0
88	0
1	40
16	40
7	33
0	33
0	0
77	478
1	478
0	164
0	142
0	135
0	0
239	0
319	0
14	0
0	0
3626	0
12	1434
0	1434
0	1330
16	0
96	0
4697	50
47	0
26	0
5641	0
0	0
482	0
4094	2951
0	2951
161	0
6	0
148	384
2	384
0	0
142	0
7347	49
0	176
215	176
2	93
0	107
0	105
0	0
29	785
9	785
346	0
621	0
943	0
5058	2
10433	1
0	9
0	9
25	0
1716	0
109	0
34	385
0	385
0	383
24	0
276	0
162	0
1499	0
332	575
0	575
880	0
1	0
1112	0
0	42
0	42
0	42
0	40
0	33
0	34
0	36
0	30
0	23
853	0
29	376
0	376
714	0
16	0
10	218
0	345
2	309
0	279
0	0
0	0
248	0
39	0
258	0
0	6683
438	6683
28	1092
71	1092
10	0
0	0
1	0
0	0
0	0
437	0
149	0
14	72
0	72
9	274
0	274
0	765
0	680
0	582
0	641
0	556
0	458
0	473
4	36
0	36
2421	0
17	66
1	66
0	54
0	54
0	0
30	0
230	0
945	0
131	0
267	0
75	0
5	1842
0	1663
0	1858
697	0
0	0
758	1384
9	1384
227	0
4	2
0	2
0	0
161	0
103	0
0	0
1164	0
204	0
2053	0
0	16
0	16
483	1
48	785
0	785
38	0
0	109
15	109
447	0
277	0
3069	1
6	157
4	157
5	0
3270	0
0	0
44	0
6274	0
4	24
0	24
0	15
0	15
767	0
18	1060
0	1060
0	0
8	0
50	477
0	477
4	313
57	0
2057	0
1833	0
1324	0
13	31
0	31
485	0
3	0
2	3
0	3
52	0
13	0
50	729
25	729
0	537
2138	2
83	64
1	63
0	0
0	0
0	0
0	0
242	1178
0	1178
4	217
0	141
0	105
7	71
0	71
0	70
1	0
780	0
1393	0
112	520
0	520
4	30
15	66
1	28
2	64
477	0
0	4123
412	4123
0	2
0	2
63	0
133	241
0	241
2	12
0	12
0	0
0	0
505	0
211	0
172	869
0	869
0	0
1	0
41	49
0	49
25294	4
22	0
3	97
0	97
10	0
14	1
0	1
0	3
0	2
0	3
0	207
24	207
123	292
0	292
5	208
1097	2692
0	2692
751	0
96	59
0	59
22	435
4	435
0	0
0	0
0	477
10	343
0	416
3	417
504	0
134	649
1	649
110	124
0	124
648	0
266	1658
0	1658
3269	3
2078	0
175	0
20	0
4	22
4	22
63	64
0	64
233	0
1	0
591	0
553	0
0	6
0	6
0	2
0	2
0	84
0	84
484	0
0	46
0	45
0	49
0	40
0	44
0	0
0	0
0	0
5	0
0	26
23	26
18	0
82	553
0	553
0	0
0	52
0	53
0	52
0	50
95	197
0	197
0	193
1	173
0	120
0	48
15	64
0	65
170	0
289	0
2904	0
35	211
0	211
0	1
0	1
882	1
0	0
752	0
18	24
0	24
0	1048
0	1148
0	1023
0	1123
0	859
151	0
7	72
0	72
163	0
0	1529
0	1318
0	970
161	0
0	1331
0	1285
0	1165
6	24
0	25
0	23
451	0
193	0
0	0
0	0
109	0
901	0
372	0
0	477
1	497
0	497
0	429
131	0
2397	1
397	0
0	83
0	61
0	70
0	69
0	61
3	0
0	0
289	0
144	1679
0	1679
2	0
4	8
0	8
1	7
0	0
0	0
0	0
387	0
1	15
0	15
611	0
1	0
0	26
0	24
0	13
0	11
0	0
190	1709
0	1709
0	0
0	0
0	0
720	0
0	0
0	0
0	0
0	0
150	0
1818	3788
0	3788
10	0
81	1287
0	1287
253	0
2037	3
0	0
2	0
389	0
10	61
0	61
37	827
0	827
19	0
0	0
0	1762
683	1762
191	0
66	0
0	0
0	0
253	0
0	0
131	368
1	368
429	0
0	0
140	905
0	698
0	905
1466	8571
0	8571
3	5507
37	357
0	357
0	355
2	174
729	15713
0	15713
0	817
10	723
0	631
4	628
0	589
0	526
0	65
1	46
1	46
714	0
101	0
0	163
124	163
925	11488
0	11488
27	0
1	0
0	0
2	982
258	982
9	35
0	35
17	111
0	111
151	325
0	325
0	0
0	0
6	25
0	25
2021	0
106	0
168	0
112	0
110	0
1077	0
56	0
2	0
1	0
72	57
0	57
9765	4
19	0
2632	1
1604	0
0	0
86	759
3	759
5	0
25	0
0	0
0	0
0	0
232	399
1	399
2	122
0	122
0	0
20	120
0	120
2	1283
155	1283
537	0
52	0
388	362
0	362
0	207
2	85
33	85
1876	0
38	258
0	258
6	116
0	116
63	0
995	0
183	0
430	0
9	5
367	0
1606	0
3	370
0	403
12	435
185	0
161	5
10	27
7	27
3012	2
0	0
78	288
0	288
53	539
5	539
713	0
162	0
57	310
0	310
574	0
328	0
1	0
514	0
63	256
0	256
0	195
275	0
0	0
49	0
96	0
148	0
1955	1
15	0
1	0
0	0
217	0
21	0
646	1
729	0
0	0
0	0
1	0
0	0
0	0
598	0
3	114
0	114
195	553
8	553
26	75
0	75
0	45
0	49
0	53
0	35
190	262
6	262
3	262
200	639
0	639
2047	0
88	0
568	0
23	0
4629	0
0	0
0	136
27	136
1954	0
547	0
2628	0
597	0
1025	0
5	0
66	1185
3	1185
3	759
0	0
78	0
4	0
1070	16758
0	16758
0	13072
1	9003
346	0
3001	0
595	0
4	0
258	3
0	0
216	0
5	0
669	0
125	387
0	387
1342	0
586	0
115	0
33	49
0	49
0	2567
516	2567
119	259
0	259
538	504
2	504
234	0
2204	0
911	0
43	0
0	0
0	0
0	0
0	0
2000	2
51	563
0	563
379	0
751	0
62	227
0	227
0	0
1690	0
0	585
8	178
0	573
9	0
5	0
302	0
1798	0
587	1105
1	1105
711	0
0	0
117	0
9	0
0	1457
0	922
0	1213
83	0
324	0
28	885
0	888
23	837
0	803
0	803
125	803
11	1
267	0
422	0
4	0
113	0
16	0
2	0
1	24685
6188	24689
126	207
1	207
0	166
425	0
116	0
581	0
0	0
0	7
0	7
9	0
33	0
312	0
115	0
22	0
16	0
711	2911
0	2903
0	2911
66	90
0	90
68	105
0	105
77	0
54	2
0	0
0	0
0	0
1	0
0	0
8	8
0	8
1	3
0	3
0	67
1	77
0	73
0	75
0	70
0	63
30	0
1813	0
0	5
0	5
93	0
3	0
437	0
26	0
146	0
1420	0
414	1
223	0
0	0
0	0
0	242
4	173
2	141
0	172
83	107
3	107
111	0
0	0
130	0
183	0
835	0
0	0
0	0
2	44
1	44
190	491
0	491
634	0
11	428
18	401
0	428
0	0
770	0
23	125
0	125
0	84
0	52
0	80
0	49
0	48
43988	7
450	0
68	0
239	648
0	648
101	0
1338	0
0	641
0	832
167	832
1553	0
584	0
600	0
458	0
187	0
0	0
381	0
52	0
1	0
0	0
22	0
154	1
187	0
187	573
0	573
11	0
1	523
3	534
61	534
27	76
0	76
16	0
1	33
0	33
166	0
69	0
306	0
3	0
391	1
3	34
0	34
179	1
32	0
536	617
3	617
0	540
759	0
90	172
0	172
67	300
3	300
227	0
0	0
0	0
9637	3432
0	3425
309	0
268	0
1132	0
62	233
3	233
372	0
325	0
0	640
0	690
209	697
99	0
1993	0
628	0
0	0
57	0
217	0
4	8
284	1015
0	1013
4	0
511	0
40	0
19	65
0	65
5	26
0	26
0	0
871	0
3	159
0	174
4	163
28	110
0	110
133	0
57	0
0	359
2	337
0	272
167	1314
36	1314
285	3144
0	3144
18	2098
182	0
26	0
4496	1
109	266
2	266
13	17
3	17
69	3
0	0
2244	3
13	202
24	202
2107	0
73	0
1060	0
2	0
48	0
1	0
785	0
0	110
0	101
0	69
0	77
1767	0
2101	0
145	0
1561	1
0	10
0	6
0	7
0	10
0	0
0	2
1	6
2	6
68	0
626	0
461	0
0	0
638	1183
0	1183
68	305
3	305
1659	0
0	390
38	390
1697	0
100	0
493	451
0	451
673	0
396	0
171	0
4	1093
123	1093
529	0
0	0
0	0
0	0
0	0
0	0
13	84
1	84
0	82
587	1081
0	1081
42	85
0	85
126	0
58	0
0	0
1	175
13	175
119	410
5	410
81	170
0	170
0	5
0	5
122	468
3	468
90	0
0	0
717	0
34	304
41	304
1736	112
330	112
22	22
0	22
2385	0
300	999
0	999
1	9
0	9
5	0
12	0
69	211
0	211
203	196
0	192
0	0
202	1444
6	1423
0	1178
0	1469
517	0
9	76
0	76
2	76
0	43
43	0
422	0
56	845
1	845
1	492
229	0
458	0
1187	2
130	1403
59	1403
642	1721
5	1721
237	0
1	0
0	0
0	0
0	2288
1007	2288
117	123
0	123
1	0
658	0
267	0
4	0
543	0
0	420
7	420
1	393
276	0
27	0
600	653
13	653
184	0
0	2753
371	2753
0	12
0	10
0	10
90	244
0	244
538	0
0	209
3	188
0	163
0	160
6528	0
605	1
341	2279
1	2279
264	0
0	1
0	1
0	1
166	0
119	0
18	0
0	0
0	0
