UniqueCount	AmbigCount
840	0
0	269
31	179
0	179
1	154
2	8
0	150
68	150
2	1384
37	1384
1506	0
267	5692
1	6145
4	5259
58	331
1	331
0	1324
8	1085
10	1229
5523	0
9	391
965	391
23	41
0	41
1712	0
15	0
0	4412
1	4059
8	3639
0	2
0	2
0	2
5	427
115	427
374	0
243	0
2	82
0	82
24	0
82	0
33	592
1	592
0	591
0	554
58	0
379	0
412	0
27	0
340	0
0	0
295	0
1350	1
0	0
0	0
3	14430
0	15149
0	14760
0	0
1	145
0	145
559	5
0	0
2	0
0	0
127	0
87	0
7	1
0	0
0	1
6	55
0	55
0	0
0	0
5	184
0	184
1970	0
730	0
0	0
0	7
0	7
0	0
1797	0
6	21
0	21
64	1337
8	1337
0	967
338	1
815	0
0	134
0	128
0	122
1	39
0	0
434	1468
7	1468
3318	0
10	13
1	13
1	10
4	62
0	62
94	1105
0	1105
1	0
186	0
1106	0
3243	9319
0	9319
866	0
25	67
0	67
142	321
0	321
3	20
0	20
3	15
0	15
3	0
0	145
3	137
6	143
3	0
0	35
1	29
0	27
0	23
761	1
57	0
948	0
24	0
352	0
2	82
0	88
0	74
0	83
0	83
0	118
0	110
5	112
726	0
291	0
1969	0
518	630
0	630
12	0
536	0
294	0
14	0
0	200
0	126
0	188
0	114
1	125
0	60
1	62
0	52
371	0
0	813
0	480
1	653
2	331
0	433
1	398
0	354
0	366
499	0
199	0
0	787
0	845
0	772
0	744
3019	0
582	0
0	0
444	0
283	0
8	317
0	352
0	314
4	302
0	340
0	280
59	273
0	273
1	225
4	0
0	0
152	0
235	0
10	33
0	33
0	0
2	0
63	4550
18	4467
0	4599
140	632
1	632
11	627
140	609
4	609
893	0
714	1198
22	1198
0	1118
618	0
1427	0
66	583
0	528
0	544
0	317
2469	0
42	55
14	55
475	0
60	0
1	9
0	9
1	832
0	918
0	901
3	609
1	472
0	0
361	0
12	0
2	0
207	0
264	419
0	419
1970	0
195	0
193	0
1246	0
4	22
0	22
0	0
677	0
365	0
8	104
0	104
5	0
0	224
0	224
0	201
144	0
78	0
47	0
103	181
1	181
8	0
428	0
132	0
0	1
0	1
0	0
0	0
1	0
43	0
8	36
0	36
1554	0
0	0
9188	0
0	0
400	0
1	2
0	2
0	0
0	0
6361	0
15	0
2	0
1	5
0	5
0	0
0	471
0	190
1	444
14	0
0	16
8	16
2846	0
1	36
0	36
2625	0
1	40
0	43
0	60
0	57
0	53
0	50
0	48
72	0
0	325
86	325
7	0
39	0
0	0
218	0
1271	0
203	0
85	151
0	151
19	0
9956	0
0	0
75	0
594	0
5	0
395	0
396	0
0	0
311	1117
8	1119
34	1117
19	5748
0	6380
51	5628
351	5407
30	5161
82	345
0	345
0	246
550	1
1	424
22	374
0	409
8	329
0	312
1	2602
233	2602
356	0
329	1047
4	1047
628	2
631	2
2	10
0	10
0	9
11	147
0	147
2	126
0	68
6	307
21	319
1	268
8	280
5	266
0	0
97	0
1	0
0	679
0	632
0	643
0	543
994	0
1	23
0	23
0	23
1	0
62	261
2	261
15	519
1	758
8	607
2	0
60	108
0	108
0	2231
0	2288
0	2205
0	2262
28	0
2723	1
210	2932
31	2932
66	0
0	0
0	0
384	0
4	7
0	7
10012	0
1401	0
302	0
0	1125
0	1053
0	760
0	742
0	0
5	0
10	52
1	52
0	39
391	0
3	0
32	199
54	199
5452	5
810	4
0	0
0	420
8	278
0	287
1	281
141	0
107	0
833	0
104	507
1	507
1	488
165	0
776	0
6	0
0	0
182	0
65	0
802	0
272	0
660	0
256	499
0	499
1445	0
0	0
0	0
31	178
4	178
4	40
0	40
28	104
0	104
467	0
0	4
0	4
23	319
10	319
0	291
158	0
4036	0
0	0
8	4
23	0
100	252
0	252
458	0
55	0
0	124
0	83
0	73
0	111
0	101
0	91
0	75
380	0
835	0
6453	0
480	829
44	829
3	57
4	57
0	55
521	2308
22	2308
36	0
10	0
1	0
3170	0
80	212
0	212
10	0
4	0
0	0
0	0
132	0
104	672
0	672
257	0
299	0
0	126
0	143
11	139
0	122
0	104
0	349
3	349
0	171
33	0
13	0
0	0
236	0
0	263
25	263
0	51
8	51
19	179
0	248
51	248
487	1178
0	1178
1869	0
0	0
0	0
1044	0
19	80
0	80
0	1282
193	1282
17	45
0	45
875	0
36	4
184	0
0	231
5	199
0	195
0	175
0	148
587	0
0	6
0	4
0	4
0	5
0	0
3	0
96	0
175	0
0	232
26	232
119	0
1181	0
9	67
0	67
72	0
40	2632
0	2867
5	2103
0	2032
23	0
0	0
69	0
169	0
0	2752
0	2725
0	2912
86	185
0	185
39	2092
8	2092
1	0
41	284
0	284
2604	1
99	0
474	0
65	771
1	771
5	628
2416	0
661	0
59	150
2	150
196	391
0	391
898	0
237	0
2	1492
3015	1492
129	871
0	871
54	108
0	108
0	2634
18	2784
1	2707
18	2594
8	2540
0	2269
152	0
5	0
229	0
1043	0
141	0
1	0
1	3
0	3
309	0
3915	0
13607	2
2528	0
2619	0
2133	0
0	6
0	6
0	0
0	0
0	0
3036	0
9	37
0	37
0	1
0	1
0	1
0	1557
86	1557
369	0
1820	0
2	0
181	216
4	216
56	0
2	0
36	116
0	116
0	0
72	478
0	478
12	0
33	0
501	0
0	0
308	0
24	0
727	0
0	0
10	108
0	108
7	0
0	0
1255	0
1530	0
3	86
0	86
454	0
58	161
0	161
477	423
0	423
30	0
92	0
0	0
1587	0
760	0
1602	0
1908	0
5523	90
0	401
11	313
0	415
50	0
367	1389
0	1389
1203	0
197	541
0	541
73	0
0	0
0	0
250	0
566	0
66	0
1	56
0	46
0	37
0	1164
190	987
0	190
0	164
2	164
615	0
58	534
4	534
456	862
9	862
317	0
247	227
2	227
0	358
0	550
0	242
0	434
5	84
48	82
0	62
0	0
6217	0
38	0
66	161
0	161
0	0
1	0
0	0
247	0
302	0
14	0
260	0
0	0
0	0
24	167
0	103
10	453
8	0
12	725
0	725
0	0
1546	0
1110	0
238	0
28	148
3	148
249	639
0	639
0	579
7974	0
193	789
12	789
0	626
16	612
221	0
75	0
11	0
0	554
30	554
2	504
231	0
544	0
854	0
3	40
0	40
0	0
0	0
17	38
1	38
156	0
119	533
0	533
3	0
60	0
560	0
84	302
3	302
71	0
1355	0
162	188
0	187
1	0
0	393
70	393
4	37
0	37
588	0
39	0
14	1
2	1
0	407
74	407
387	0
38	0
240	706
0	706
2	0
1156	0
31	0
19	46
0	46
2	3
0	3
0	3
1178	6686
0	6686
0	3097
149	3097
19	0
2	0
0	0
0	0
294	0
154	0
2	13
0	13
0	0
27	277
0	277
27	480
0	495
0	332
43	0
6	0
13	0
148	0
57	0
5254	2
55	0
1	95
2	95
3	125
1	127
0	99
0	101
283	0
6	13
0	13
1	0
94	0
17	53
0	53
22	0
38	0
1	0
0	64
0	56
2	55
0	46
0	668
0	592
0	354
0	490
3	0
894	0
54	155
0	155
0	101
0	97
0	75
0	75
1662	0
108	0
751	0
7247	0
78	129
1	129
299	0
0	1
0	1
0	1
9	1340
88	1340
9	0
117	294
1	294
867	0
0	0
0	0
0	798
0	598
0	727
0	692
14	94
0	94
0	90
1	90
59	1744
0	1744
18	42
10	42
4	0
769	0
54	0
6	0
2	0
2563	3388
13	3388
1	0
143	0
52	334
1	334
404	0
80	138
2	138
186	1
43	0
138	663
0	663
0	537
9	1
4	691
31	691
0	0
0	0
34	0
89	0
80	951
46	951
0	0
0	0
8	0
8	0
227	1
0	1898
0	1793
0	1359
0	1310
187	664
0	664
282	352
0	352
2515	55
0	0
1571	0
402	0
1	4
0	4
0	0
94	0
0	0
1715	43
14	0
2	0
1	0
0	0
51	0
112	1249
0	1249
230	0
2731	0
1395	0
4461	0
7	10
0	10
6075	0
67	0
100	0
762	0
346	0
29	0
1	218
0	218
84	0
37	0
474	0
167	0
1279	0
5	0
1220	0
425	0
968	4075
549	4075
9	45
0	45
359	0
39	121
0	121
12	225
81	212
0	225
2	195
0	159
572	1236
0	1230
13	1234
432	0
529	1064
1	1064
76	0
179	1958
0	1958
18555	27343
0	27342
1896	0
1104	0
4	184
0	184
0	1702
0	1814
0	1220
273	0
